ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,nominal_gdp_100m_cny,real_gdp_100m_cny,consumption_100m_cny,investment_100m_cny,government_spending_100m_cny,exports_100m_cny,imports_100m_cny,net_export_100m_cny,gdp_yoy_pct,consumption_contrib_pct,investment_contrib_pct,net_export_contrib_pct,seasonal_adj,source_org,release_date,data_status
2023-10-01,2023,4,region,CN-R-SW,西南,CN,中国,41846.12,40275.38,22103.98,16693.81,6110.57,8378.61,11440.85,-3062.24,8.809,61.372,29.084,9.544,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,region,CN-R-NW,西北,CN,中国,21217.95,20421.51,11461.33,8758.02,2903.54,4312.29,6217.23,-1904.94,7.693,66.752,27.541,5.707,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-BJ,北京,CN-R-NC,华北,12285.07,11823.94,6781.9,5481.06,1703.87,2393.37,4075.13,-1681.76,8.896,53.315,28.296,18.389,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-TJ,天津,CN-R-NC,华北,4918.54,4733.92,2555.81,2233.03,680.18,904.17,1454.65,-550.48,8.046,49.136,34.925,15.939,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HE,河北,CN-R-NC,华北,12578.6,12106.44,6559.23,5438.4,1712.15,2657.88,3789.06,-1131.18,7.963,56.742,35.55,7.708,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-SX,山西,CN-R-NC,华北,7132.66,6864.93,3842.73,3077.48,976.3,1526.23,2290.08,-763.85,7.372,52.801,26.767,20.432,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-NM,内蒙古,CN-R-NC,华北,4916.91,4732.34,2587.53,2039.8,640.32,1063.12,1413.86,-350.74,8.137,59.649,35.2,5.151,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-LN,辽宁,CN-R-NE,东北,8292.68,7981.41,4390.61,3415.02,1090.2,1600.42,2203.57,-603.15,8.473,64.121,23.644,12.235,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-JL,吉林,CN-R-NE,东北,3211.59,3091.04,1761.51,1357.17,444.73,622.85,974.67,-351.82,7.629,51.288,36.113,12.599,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HL,黑龙江,CN-R-NE,东北,4426.85,4260.68,2370.62,1780.68,541.06,789.33,1054.84,-265.51,7.612,61.897,34.799,3.304,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-SH,上海,CN-R-EC,华东,13101.35,12609.58,7073.75,5340.49,1843.05,2196.81,3352.75,-1155.94,7.919,58.491,23.737,17.772,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-JS,江苏,CN-R-EC,华东,36327.39,34963.8,19099.71,15536.13,5426.66,6295.36,10030.47,-3735.11,7.492,52.44,25.174,22.386,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-ZJ,浙江,CN-R-EC,华东,23932.21,23033.89,13141.6,10034.48,3452.62,3888.63,6585.12,-2696.49,7.883,63.807,35.663,0.53,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-AH,安徽,CN-R-EC,华东,13421.39,12917.61,6908.93,5839.77,1744.08,2173.02,3244.41,-1071.39,7.964,53.639,24.498,21.863,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-FJ,福建,CN-R-EC,华东,14442.59,13900.47,7805.57,5776.99,1885.29,2296.82,3322.08,-1025.26,8.327,52.205,37.402,10.393,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-JX,江西,CN-R-EC,华东,8971.23,8634.47,4665.47,3574.77,1257.17,1619.78,2145.96,-526.18,8.337,59.836,28.117,12.047,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-SD,山东,CN-R-EC,华东,32110.29,30905.0,17751.02,13065.93,4775.64,6130.48,9612.78,-3482.3,7.935,52.698,35.924,11.378,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HA,河南,CN-R-CC,华中,16653.4,16028.29,9092.35,7346.25,2242.63,3314.48,5342.31,-2027.83,8.865,57.244,23.549,19.207,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HB,湖北,CN-R-CC,华中,15757.4,15165.93,8565.24,7018.17,2308.4,2910.31,5044.72,-2134.41,8.249,62.039,27.277,10.684,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HN,湖南,CN-R-CC,华中,13383.54,12881.17,7134.81,5614.11,1693.84,2325.85,3385.07,-1059.22,8.289,63.061,28.226,8.713,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-GD,广东,CN-R-SC,华南,35686.59,34347.06,19590.7,14269.61,5173.65,7327.62,10674.99,-3347.37,8.446,59.493,32.34,8.167,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-GX,广西,CN-R-SC,华南,7423.49,7144.84,4091.31,3140.47,1153.52,1545.69,2507.5,-961.81,8.685,55.862,37.665,6.473,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-HI,海南,CN-R-SC,华南,2107.7,2028.58,1135.51,914.46,313.33,403.18,658.78,-255.6,7.617,65.24,29.049,5.711,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-CQ,重庆,CN-R-SW,西南,8113.01,7808.48,4234.92,3197.23,1249.2,1631.16,2199.5,-568.34,7.4,49.46,27.347,23.193,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-SC,四川,CN-R-SW,西南,18296.68,17609.89,9450.76,7501.8,2636.35,3744.32,5036.55,-1292.23,8.485,59.69,36.876,3.434,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-GZ,贵州,CN-R-SW,西南,7008.55,6745.47,3823.29,2773.53,1021.99,1495.75,2106.01,-610.26,8.123,58.644,30.779,10.577,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-YN,云南,CN-R-SW,西南,7614.31,7328.5,4175.72,2904.41,1073.34,1363.93,1903.09,-539.16,8.11,52.701,35.816,11.483,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-XZ,西藏,CN-R-SW,西南,813.58,783.04,419.29,316.84,129.7,143.46,195.71,-52.25,8.906,51.036,23.917,25.047,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-SN,陕西,CN-R-NW,西北,9995.12,9619.94,5288.51,4078.17,1443.14,2124.79,2939.49,-814.7,8.684,50.688,31.277,18.035,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-GS,甘肃,CN-R-NW,西北,3061.69,2946.77,1657.37,1223.78,388.29,617.1,824.85,-207.75,7.354,63.167,28.358,8.475,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-QH,青海,CN-R-NW,西北,1363.96,1312.77,725.96,579.11,177.14,260.25,378.5,-118.25,8.924,62.098,30.025,7.877,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-NX,宁夏,CN-R-NW,西北,1945.9,1872.85,1075.03,815.68,265.26,390.71,600.78,-210.07,8.738,51.925,35.138,12.937,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,province,CN-XJ,新疆,CN-R-NW,西北,4851.28,4669.17,2714.45,2061.29,629.7,919.42,1473.58,-554.16,8.733,65.686,36.477,-2.163,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-GZ-GZ,广州,CN-GD,广东,6571.95,6325.26,3436.83,2744.92,1034.86,1224.07,1868.73,-644.66,7.972,62.903,26.403,10.694,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-GD-SZ,深圳,CN-GD,广东,8234.43,7925.34,4267.08,3311.65,1160.72,1526.69,2031.71,-505.02,8.496,49.085,23.504,27.411,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,5068.63,4878.37,2630.56,2217.02,755.14,1066.48,1600.57,-534.09,7.882,54.757,35.471,9.772,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-JS-NJ,南京,CN-JS,江苏,5387.1,5184.89,2749.97,2347.11,784.7,1057.92,1552.6,-494.68,8.676,61.364,34.889,3.747,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-HB-WH,武汉,CN-HB,湖北,3796.72,3654.21,2066.97,1638.24,560.66,734.52,1203.67,-469.15,7.65,66.488,30.18,3.332,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-SC-CD,成都,CN-SC,四川,4258.77,4098.91,2195.5,1868.35,659.63,848.18,1312.89,-464.71,7.93,61.444,30.648,7.908,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-SN-XA,西安,CN-SN,陕西,2218.65,2135.37,1204.01,941.27,310.85,482.13,719.61,-237.48,8.674,62.616,30.91,6.474,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-JS-SZ,苏州,CN-JS,江苏,7957.75,7659.05,4184.17,3425.95,1152.48,1577.03,2381.88,-804.85,8.221,63.641,33.43,2.929,SA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-SD-QD,青岛,CN-SD,山东,5080.17,4889.48,2771.53,2132.94,804.93,1032.88,1662.11,-629.23,7.462,55.682,35.567,8.751,NSA,国家统计局,2023-11-25,final
2023-10-01,2023,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3449.4,3319.92,1771.27,1452.41,555.98,687.84,1018.1,-330.26,8.902,52.741,29.643,17.616,NSA,国家统计局,2023-11-25,final
2024-01-01,2024,1,national,CN,中国,,,288801.17,277160.43,157932.76,123060.05,41526.19,54582.99,88300.82,-33717.83,7.488,58.901,24.128,16.971,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-NC,华北,CN,中国,34751.52,33350.78,18863.57,14760.19,5170.76,6565.5,10608.5,-4043.0,7.952,52.105,38.183,9.712,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-NE,东北,CN,中国,13052.11,12526.01,7396.14,5384.44,1840.52,2437.37,4006.36,-1568.99,7.4,54.684,38.709,6.607,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-EC,华东,CN,中国,114960.39,110326.68,62570.99,50065.45,17008.63,22363.94,37048.62,-14684.68,6.848,53.643,33.028,13.329,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-CC,华中,CN,中国,37942.96,36413.59,21247.36,16095.32,5054.81,7470.01,11924.54,-4454.53,8.351,62.295,36.625,1.08,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-SC,华南,CN,中国,37455.43,35945.72,20851.29,16243.08,5285.17,6188.47,11112.58,-4924.11,7.684,59.825,35.534,4.641,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-SW,西南,CN,中国,33477.13,32127.77,17808.92,13486.62,4650.99,6640.84,9110.24,-2469.4,8.023,63.678,25.278,11.044,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,region,CN-R-NW,西北,CN,中国,17161.62,16469.88,9194.49,7024.96,2515.31,2916.86,4490.0,-1573.14,7.448,53.103,26.097,20.8,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-BJ,北京,CN-R-NC,华北,10322.22,9906.15,5834.97,4333.66,1508.15,1869.6,3224.16,-1354.56,8.167,65.897,28.411,5.692,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-TJ,天津,CN-R-NC,华北,4081.99,3917.46,2168.65,1756.23,582.91,738.06,1163.86,-425.8,7.114,51.907,36.092,12.001,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HE,河北,CN-R-NC,华北,10310.16,9894.59,5500.55,4383.06,1480.78,2037.81,3092.04,-1054.23,7.315,64.663,28.558,6.779,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-SX,山西,CN-R-NC,华北,5897.33,5659.61,3118.41,2525.57,934.03,1091.39,1772.07,-680.68,8.039,55.554,32.766,11.68,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-NM,内蒙古,CN-R-NC,华北,4139.83,3972.97,2240.99,1761.67,664.9,828.63,1356.36,-527.73,7.557,62.818,25.088,12.094,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-LN,辽宁,CN-R-NE,东北,6630.88,6363.61,3723.6,2743.74,942.69,1213.59,1992.74,-779.15,7.65,51.458,35.552,12.99,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-JL,吉林,CN-R-NE,东北,2633.3,2527.16,1503.12,1089.21,368.27,477.11,804.41,-327.3,7.339,66.472,32.586,0.942,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HL,黑龙江,CN-R-NE,东北,3787.93,3635.24,2169.42,1551.5,529.57,746.67,1209.23,-462.56,7.746,59.673,36.601,3.726,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-SH,上海,CN-R-EC,华东,10851.74,10414.33,5959.37,4669.3,1590.8,1883.61,3251.34,-1367.73,7.988,57.853,35.4,6.747,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-JS,江苏,CN-R-EC,华东,28954.88,27787.8,16103.62,12680.77,4235.72,5448.45,9513.68,-4065.23,7.896,62.351,26.386,11.263,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-ZJ,浙江,CN-R-EC,华东,20135.6,19323.99,10948.82,9021.59,2863.02,3846.64,6544.47,-2697.83,8.264,51.189,31.132,17.679,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-AH,安徽,CN-R-EC,华东,10990.4,10547.42,6088.84,4967.6,1609.52,2277.11,3952.67,-1675.56,7.628,66.345,31.987,1.668,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-FJ,福建,CN-R-EC,华东,11564.95,11098.8,6281.11,5053.69,1770.53,2411.48,3951.86,-1540.38,7.062,62.163,27.519,10.318,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-JX,江西,CN-R-EC,华东,7251.61,6959.32,3870.34,3165.77,1071.56,1596.9,2452.96,-856.06,7.891,51.96,28.64,19.4,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-SD,山东,CN-R-EC,华东,25211.21,24195.03,13318.9,10506.72,3867.47,4899.75,7381.63,-2481.88,8.369,52.687,29.665,17.648,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HA,河南,CN-R-CC,华中,13898.43,13338.22,7543.69,5945.44,1850.96,2710.03,4151.69,-1441.66,8.377,56.041,25.712,18.247,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HB,湖北,CN-R-CC,华中,12844.25,12326.54,7245.2,5285.21,1673.97,2561.51,3921.64,-1360.13,7.671,49.704,25.945,24.351,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HN,湖南,CN-R-CC,华中,11200.28,10748.83,6458.47,4864.66,1529.88,2198.48,3851.21,-1652.73,7.277,56.846,35.671,7.483,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-GD,广东,CN-R-SC,华南,29795.21,28594.26,16741.87,13062.28,4242.29,5046.04,9297.27,-4251.23,8.209,58.266,27.957,13.777,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-GX,广西,CN-R-SC,华南,5923.01,5684.27,3161.56,2471.36,799.62,894.6,1404.13,-509.53,7.977,58.486,35.497,6.017,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-HI,海南,CN-R-SC,华南,1737.21,1667.19,947.86,709.45,243.26,247.83,411.19,-163.36,8.262,52.026,37.906,10.068,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-CQ,重庆,CN-R-SW,西南,6550.42,6286.39,3487.32,2548.59,879.0,1336.8,1701.29,-364.49,6.828,56.401,34.807,8.792,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-SC,四川,CN-R-SW,西南,14744.72,14150.4,7851.41,5906.13,2102.35,2758.27,3873.44,-1115.17,8.176,55.559,30.794,13.647,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-GZ,贵州,CN-R-SW,西南,5689.2,5459.89,2977.6,2356.55,837.61,1147.45,1630.01,-482.56,7.03,55.475,38.703,5.822,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-YN,云南,CN-R-SW,西南,5835.81,5600.59,3159.13,2407.22,740.17,1254.16,1724.87,-470.71,7.292,62.709,28.051,9.24,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-XZ,西藏,CN-R-SW,西南,656.98,630.5,333.45,268.13,91.86,144.16,180.62,-36.46,7.331,57.43,24.551,18.019,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-SN,陕西,CN-R-NW,西北,8136.81,7808.83,4356.98,3364.0,1210.17,1469.45,2263.79,-794.34,6.842,55.318,25.001,19.681,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-GS,甘肃,CN-R-NW,西北,2473.88,2374.17,1294.91,1010.66,361.04,388.94,581.67,-192.73,7.632,54.268,26.572,19.16,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-QH,青海,CN-R-NW,西北,1124.76,1079.42,604.82,461.13,178.44,177.06,296.69,-119.63,8.33,66.908,36.281,-3.189,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-NX,宁夏,CN-R-NW,西北,1590.04,1525.95,886.94,661.04,227.53,284.51,469.98,-185.47,8.375,54.531,34.233,11.236,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,province,CN-XJ,新疆,CN-R-NW,西北,3836.13,3681.51,2050.83,1528.13,538.13,596.9,877.86,-280.96,7.94,59.092,36.485,4.423,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-GZ-GZ,广州,CN-GD,广东,5367.2,5150.87,2861.09,2311.89,774.07,1124.99,1704.84,-579.85,7.45,56.113,27.351,16.536,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-GD-SZ,深圳,CN-GD,广东,6820.81,6545.88,3542.65,2898.97,1100.47,1399.22,2120.5,-721.28,6.977,56.288,35.441,8.271,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4206.05,4036.52,2301.92,1826.17,598.69,812.78,1333.51,-520.73,7.462,60.608,25.319,14.073,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-JS-NJ,南京,CN-JS,江苏,4219.08,4049.02,2246.26,1856.02,660.29,907.72,1451.21,-543.49,7.854,58.782,23.008,18.21,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-HB-WH,武汉,CN-HB,湖北,3187.85,3059.36,1734.01,1363.66,488.35,654.7,1052.87,-398.17,7.217,66.775,26.916,6.309,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-SC-CD,成都,CN-SC,四川,3439.38,3300.75,1866.82,1442.95,501.46,665.63,1037.48,-371.85,6.889,59.698,32.82,7.482,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-SN-XA,西安,CN-SN,陕西,1803.6,1730.9,989.35,738.69,284.17,398.5,607.11,-208.61,8.221,57.274,38.543,4.183,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-JS-SZ,苏州,CN-JS,江苏,6335.94,6080.55,3352.51,2783.45,1017.9,1312.39,2130.31,-817.92,6.94,55.917,28.604,15.479,SA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-SD-QD,青岛,CN-SD,山东,4146.31,3979.19,2233.06,1746.39,671.02,774.69,1278.85,-504.16,7.915,61.654,27.435,10.911,NSA,国家统计局,2024-02-25,final
2024-01-01,2024,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2792.64,2680.08,1498.09,1168.42,401.98,534.84,810.69,-275.85,7.678,57.833,35.149,7.018,NSA,国家统计局,2024-02-25,final
2024-04-01,2024,2,national,CN,中国,,,317557.25,304757.44,172868.61,132329.55,51437.72,64236.99,103315.62,-39078.63,7.313,66.218,37.877,-4.095,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-NC,华北,CN,中国,38842.93,37277.28,20971.58,15426.8,6415.6,7225.14,11196.19,-3971.05,8.073,49.387,38.071,12.542,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-NE,东北,CN,中国,14574.92,13987.45,8007.35,6234.95,2325.85,2826.04,4819.27,-1993.23,6.869,49.831,36.068,14.101,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-EC,华东,CN,中国,123419.28,118444.6,66531.95,52766.18,19530.55,23079.58,38488.98,-15409.4,7.223,63.602,35.53,0.868,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-CC,华中,CN,中国,42882.78,41154.29,23720.82,17746.61,6853.83,9784.13,15222.61,-5438.48,7.581,66.357,35.921,-2.278,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-SC,华南,CN,中国,42530.4,40816.13,22529.65,17349.73,7206.43,9199.7,13755.11,-4555.41,7.84,61.919,29.371,8.71,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-SW,西南,CN,中国,36340.76,34875.97,20503.75,15369.95,5909.19,8147.47,13589.6,-5442.13,6.769,50.431,27.421,22.148,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,region,CN-R-NW,西北,CN,中国,18966.2,18201.73,10603.5,7435.33,3196.28,3974.92,6243.83,-2268.91,7.537,54.293,30.945,14.762,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-BJ,北京,CN-R-NC,华北,11537.34,11072.3,6111.11,4528.8,1952.97,2142.52,3198.06,-1055.54,7.368,49.263,31.733,19.004,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-TJ,天津,CN-R-NC,华北,4436.05,4257.24,2499.15,1776.85,752.96,876.46,1469.37,-592.91,7.76,63.161,34.244,2.595,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HE,河北,CN-R-NC,华北,11735.53,11262.5,6339.28,4642.74,1926.9,2297.53,3470.92,-1173.39,7.176,65.928,28.386,5.686,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-SX,山西,CN-R-NC,华北,6487.32,6225.83,3509.4,2638.15,1018.31,1087.34,1765.88,-678.54,6.715,59.302,38.526,2.172,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-NM,内蒙古,CN-R-NC,华北,4646.7,4459.41,2512.64,1840.26,764.47,821.29,1291.96,-470.67,6.757,51.9,35.592,12.508,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-LN,辽宁,CN-R-NE,东北,7370.88,7073.78,4046.96,3158.48,1203.96,1467.62,2506.14,-1038.52,7.958,57.449,25.871,16.68,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-JL,吉林,CN-R-NE,东北,2958.29,2839.05,1568.36,1263.48,460.11,622.67,956.33,-333.66,6.943,56.666,33.726,9.608,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HL,黑龙江,CN-R-NE,东北,4245.75,4074.63,2392.03,1812.99,661.77,735.76,1356.8,-621.04,8.018,52.688,23.629,23.683,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-SH,上海,CN-R-EC,华东,11745.8,11272.35,6183.22,5010.13,1724.97,2095.99,3268.51,-1172.52,6.727,52.428,23.981,23.591,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-JS,江苏,CN-R-EC,华东,30534.81,29304.04,16151.46,13226.14,4730.47,5436.67,9009.93,-3573.26,6.984,60.463,30.073,9.464,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-ZJ,浙江,CN-R-EC,华东,21539.35,20671.16,11621.94,9186.05,3451.88,4010.19,6730.71,-2720.52,7.079,50.377,33.654,15.969,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-AH,安徽,CN-R-EC,华东,11752.5,11278.79,6560.67,4810.86,1818.99,2142.02,3580.04,-1438.02,7.611,53.412,24.485,22.103,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-FJ,福建,CN-R-EC,华东,12530.46,12025.39,6699.77,5544.43,1994.72,2469.17,4177.63,-1708.46,7.902,57.339,24.819,17.842,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-JX,江西,CN-R-EC,华东,7690.86,7380.86,4325.54,3392.7,1304.05,1523.82,2855.25,-1331.43,7.223,63.937,33.413,2.65,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-SD,山东,CN-R-EC,华东,27625.5,26512.0,14989.35,11595.86,4505.48,5401.73,8866.92,-3465.19,7.477,61.672,31.214,7.114,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HA,河南,CN-R-CC,华中,15417.64,14796.2,8526.33,6296.35,2556.89,3688.49,5650.42,-1961.93,8.23,52.143,25.526,22.331,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HB,湖北,CN-R-CC,华中,15002.34,14397.63,8541.9,6085.63,2199.67,3320.8,5145.66,-1824.86,7.045,57.69,31.098,11.212,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HN,湖南,CN-R-CC,华中,12462.81,11960.46,6652.59,5364.63,2097.27,2774.85,4426.53,-1651.68,7.215,57.844,26.939,15.217,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-GD,广东,CN-R-SC,华南,33905.49,32538.87,17775.79,13986.55,5810.38,7331.99,10999.22,-3667.23,6.946,57.12,27.981,14.899,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-GX,广西,CN-R-SC,华南,6646.19,6378.29,3698.46,2570.41,1060.3,1489.75,2172.73,-682.98,6.811,64.604,23.017,12.379,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-HI,海南,CN-R-SC,华南,1978.72,1898.97,1055.4,792.77,335.75,377.97,583.17,-205.2,8.026,63.784,23.023,13.193,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-CQ,重庆,CN-R-SW,西南,7056.09,6771.68,3989.75,3047.59,1106.43,1664.39,2752.07,-1087.68,6.761,55.343,32.025,12.632,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-SC,四川,CN-R-SW,西南,16052.35,15405.32,9288.26,6746.0,2578.34,3664.94,6225.19,-2560.25,7.906,59.983,30.871,9.146,SA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-GZ,贵州,CN-R-SW,西南,5889.34,5651.96,3190.65,2407.07,1015.31,1356.91,2080.6,-723.69,6.897,55.205,25.328,19.467,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-YN,云南,CN-R-SW,西南,6615.16,6348.53,3633.09,2854.26,1095.86,1324.71,2292.76,-968.05,7.813,51.348,29.09,19.562,NSA,国家统计局,2024-05-26,final
2024-04-01,2024,2,province,CN-XZ,西藏,CN-R-SW,西南,727.82,698.48,402.0,315.03,113.25,136.53,238.99,-102.46,6.964,50.511,31.98,17.509,NSA,国家统计局,2024-05-26,final
