ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,exports_musd,imports_musd,trade_balance_musd,export_yoy_pct,import_yoy_pct,top_export_category,top_import_category,top_export_partner,top_import_partner,source_org,release_date,data_status
2023-09-01,2023,9,province,CN-CQ,重庆,CN-R-SW,西南,7620.29,6172.63,1447.66,12.677,10.493,服务贸易,原油,日本,欧盟,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-SC,四川,CN-R-SW,西南,16965.23,13878.73,3086.5,6.001,10.771,化工产品,服务贸易,澳大利亚,俄罗斯,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-GZ,贵州,CN-R-SW,西南,7129.94,5777.01,1352.93,5.521,11.445,服务贸易,天然气,俄罗斯,俄罗斯,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-YN,云南,CN-R-SW,西南,7135.64,5141.5,1994.14,5.497,11.762,汽车,原油,中国香港,澳大利亚,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-XZ,西藏,CN-R-SW,西南,819.48,593.35,226.13,6.721,10.088,钢材,铁矿砂,日本,印度,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-SN,陕西,CN-R-NW,西北,9847.27,7017.45,2829.82,11.117,6.03,机电产品,机械设备,欧盟,中国香港,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-GS,甘肃,CN-R-NW,西北,3040.87,2137.01,903.86,5.634,12.986,农产品,服务贸易,俄罗斯,巴西,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-QH,青海,CN-R-NW,西北,1367.36,998.74,368.62,3.896,10.695,农产品,集成电路,东盟,美国,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-NX,宁夏,CN-R-NW,西北,1950.25,1525.46,424.79,7.122,3.954,机电产品,铁矿砂,日本,欧盟,海关总署,2023-10-11,final
2023-09-01,2023,9,province,CN-XJ,新疆,CN-R-NW,西北,4312.63,3223.66,1088.97,12.646,13.033,服务贸易,天然气,东盟,东盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-GZ-GZ,广州,CN-GD,广东,6743.16,5101.14,1642.02,10.051,8.72,钢材,化工品,巴西,韩国,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-GD-SZ,深圳,CN-GD,广东,8066.12,6323.38,1742.74,9.44,4.176,高新技术产品,铁矿砂,韩国,东盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4475.46,3075.05,1400.41,7.809,7.14,钢材,农产品,韩国,欧盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-JS-NJ,南京,CN-JS,江苏,4686.96,3308.11,1378.85,12.865,4.897,纺织服装,机械设备,澳大利亚,欧盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-HB-WH,武汉,CN-HB,湖北,3633.45,2586.55,1046.9,4.658,11.739,高新技术产品,原油,澳大利亚,巴西,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-SC-CD,成都,CN-SC,四川,4307.7,3184.6,1123.1,4.443,7.238,纺织服装,铁矿砂,巴西,欧盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-SN-XA,西安,CN-SN,陕西,2255.6,1537.31,718.29,12.094,3.764,高新技术产品,服务贸易,中国香港,澳大利亚,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-JS-SZ,苏州,CN-JS,江苏,7306.85,5445.21,1861.64,8.056,3.636,服务贸易,机械设备,澳大利亚,美国,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-SD-QD,青岛,CN-SD,山东,4667.8,3536.76,1131.04,3.318,4.837,服务贸易,原油,印度,东盟,海关总署,2023-10-11,final
2023-09-01,2023,9,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3316.2,2254.16,1062.04,7.822,10.13,服务贸易,机械设备,俄罗斯,巴西,海关总署,2023-10-11,final
2023-10-01,2023,10,national,CN,中国,,,329375.43,257018.14,72357.29,7.366,0.871,纺织服装,集成电路,韩国,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NC,华北,CN,中国,37579.95,28887.67,8692.28,4.368,0.517,化工产品,原油,中国香港,东盟,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NE,东北,CN,中国,14212.01,10875.05,3336.96,6.964,8.218,高新技术产品,天然气,中国香港,韩国,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-EC,华东,CN,中国,132748.97,105486.54,27262.43,6.399,-0.738,汽车,天然气,印度,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-CC,华中,CN,中国,42051.55,32570.84,9480.71,11.659,1.795,化工产品,化工品,澳大利亚,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-SC,华南,CN,中国,45078.17,33759.43,11318.74,5.543,1.316,机电产品,农产品,俄罗斯,印度,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-SW,西南,CN,中国,39190.12,30160.25,9029.87,5.98,7.985,纺织服装,集成电路,东盟,印度,海关总署,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NW,西北,CN,中国,18514.65,15278.36,3236.29,9.489,1.975,化工产品,化工品,俄罗斯,韩国,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-BJ,北京,CN-R-NC,华北,11267.71,8336.32,2931.39,5.775,-1.628,高新技术产品,化工品,美国,中国香港,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-TJ,天津,CN-R-NC,华北,4093.97,3365.1,728.87,6.079,4.726,钢材,化工品,俄罗斯,俄罗斯,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HE,河北,CN-R-NC,华北,11509.41,8719.17,2790.24,12.057,7.679,汽车,天然气,美国,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-SX,山西,CN-R-NC,华北,6544.1,5291.29,1252.81,7.8,-0.597,农产品,铁矿砂,澳大利亚,俄罗斯,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-NM,内蒙古,CN-R-NC,华北,4164.76,3175.79,988.97,1.922,-0.365,汽车,天然气,欧盟,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-LN,辽宁,CN-R-NE,东北,7255.0,5502.26,1752.74,1.929,7.797,机电产品,机械设备,欧盟,美国,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-JL,吉林,CN-R-NE,东北,3097.03,2400.36,696.67,7.285,6.339,机电产品,天然气,欧盟,美国,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HL,黑龙江,CN-R-NE,东北,3859.98,2972.43,887.55,9.755,8.131,化工产品,服务贸易,美国,中国香港,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-SH,上海,CN-R-EC,华东,12449.64,9552.68,2896.96,6.489,8.033,纺织服装,集成电路,欧盟,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-JS,江苏,CN-R-EC,华东,33754.57,26354.68,7399.89,11.027,6.983,农产品,天然气,澳大利亚,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-ZJ,浙江,CN-R-EC,华东,22213.25,18158.49,4054.76,12.55,9.074,汽车,化工品,日本,日本,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-AH,安徽,CN-R-EC,华东,11744.51,9071.58,2672.93,5.139,6.042,钢材,农产品,东盟,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-FJ,福建,CN-R-EC,华东,14090.57,11554.57,2536.0,7.572,0.502,机电产品,机械设备,澳大利亚,印度,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-JX,江西,CN-R-EC,华东,8473.93,6636.11,1837.82,3.592,6.976,汽车,铁矿砂,中国香港,东盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-SD,山东,CN-R-EC,华东,30022.51,24158.43,5864.08,5.943,5.525,纺织服装,铁矿砂,俄罗斯,美国,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HA,河南,CN-R-CC,华中,15133.9,11499.86,3634.04,10.69,-0.925,服务贸易,集成电路,东盟,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HB,湖北,CN-R-CC,华中,14819.53,11217.21,3602.32,11.715,3.999,纺织服装,化工品,欧盟,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HN,湖南,CN-R-CC,华中,12098.12,9853.77,2244.35,6.377,5.427,农产品,服务贸易,欧盟,日本,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-GD,广东,CN-R-SC,华南,35613.38,27227.52,8385.86,6.77,0.444,钢材,机械设备,美国,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-GX,广西,CN-R-SC,华南,7232.09,4941.63,2290.46,5.478,4.403,纺织服装,集成电路,东盟,印度,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-HI,海南,CN-R-SC,华南,2232.7,1590.28,642.42,7.795,5.141,钢材,铁矿砂,俄罗斯,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-CQ,重庆,CN-R-SW,西南,7669.25,6045.16,1624.09,11.723,2.872,钢材,化工品,印度,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-SC,四川,CN-R-SW,西南,17175.34,13241.81,3933.53,7.633,7.297,钢材,集成电路,美国,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-GZ,贵州,CN-R-SW,西南,6461.75,5017.33,1444.42,10.007,7.94,农产品,铁矿砂,俄罗斯,中国香港,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-YN,云南,CN-R-SW,西南,7073.79,5286.14,1787.65,12.678,4.389,农产品,化工品,东盟,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-XZ,西藏,CN-R-SW,西南,809.98,569.82,240.16,9.475,5.421,汽车,农产品,韩国,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-SN,陕西,CN-R-NW,西北,9012.3,7202.63,1809.67,7.409,5.69,汽车,机械设备,澳大利亚,中国香港,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-GS,甘肃,CN-R-NW,西北,2416.28,2048.86,367.42,10.811,6.269,钢材,化工品,日本,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-QH,青海,CN-R-NW,西北,1157.94,895.34,262.6,8.908,1.781,化工产品,农产品,澳大利亚,印度,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-NX,宁夏,CN-R-NW,西北,1757.71,1516.69,241.02,11.262,7.071,机电产品,天然气,欧盟,韩国,海关总署,2023-11-10,final
2023-10-01,2023,10,province,CN-XJ,新疆,CN-R-NW,西北,4170.42,3614.84,555.58,2.824,3.089,机电产品,铁矿砂,印度,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-GZ-GZ,广州,CN-GD,广东,5900.12,4850.35,1049.77,7.906,-0.589,服务贸易,农产品,俄罗斯,韩国,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-GD-SZ,深圳,CN-GD,广东,7712.59,5794.39,1918.2,11.973,7.401,农产品,天然气,印度,美国,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4929.48,3683.28,1246.2,5.661,-0.605,化工产品,农产品,中国香港,欧盟,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-JS-NJ,南京,CN-JS,江苏,5183.22,3861.85,1321.37,11.427,1.549,纺织服装,天然气,日本,日本,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-HB-WH,武汉,CN-HB,湖北,3637.73,2670.0,967.73,2.892,1.017,服务贸易,集成电路,澳大利亚,巴西,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-SC-CD,成都,CN-SC,四川,4146.31,2997.58,1148.73,7.213,0.611,农产品,服务贸易,欧盟,澳大利亚,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-SN-XA,西安,CN-SN,陕西,2071.1,1726.54,344.56,4.838,6.876,农产品,铁矿砂,东盟,俄罗斯,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-JS-SZ,苏州,CN-JS,江苏,7462.34,6165.87,1296.47,4.841,7.733,纺织服装,天然气,澳大利亚,中国香港,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-SD-QD,青岛,CN-SD,山东,4698.81,3949.22,749.59,7.552,2.27,汽车,服务贸易,东盟,俄罗斯,海关总署,2023-11-10,final
2023-10-01,2023,10,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3226.66,2569.14,657.52,3.194,-0.465,化工产品,原油,日本,日本,海关总署,2023-11-10,final
2023-11-01,2023,11,national,CN,中国,,,326104.04,257130.51,68973.53,1.698,6.655,农产品,原油,欧盟,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NC,华北,CN,中国,40843.49,33344.72,7498.77,1.13,14.431,钢材,化工品,印度,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NE,东北,CN,中国,16119.02,13431.46,2687.56,7.035,10.508,汽车,集成电路,中国香港,中国香港,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-EC,华东,CN,中国,132135.17,99355.98,32779.19,1.403,10.655,纺织服装,原油,东盟,俄罗斯,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-CC,华中,CN,中国,42540.73,34812.31,7728.42,4.492,6.98,纺织服装,化工品,欧盟,中国香港,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-SC,华南,CN,中国,41358.28,31500.31,9857.97,6.036,8.822,纺织服装,化工品,日本,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-SW,西南,CN,中国,35261.13,29908.47,5352.66,1.84,12.256,纺织服装,铁矿砂,欧盟,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NW,西北,CN,中国,17846.22,14777.25,3068.97,3.963,10.933,农产品,服务贸易,印度,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-BJ,北京,CN-R-NC,华北,12112.9,9582.07,2530.83,10.168,4.918,汽车,机械设备,日本,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-TJ,天津,CN-R-NC,华北,4829.88,4047.76,782.12,6.225,4.579,汽车,铁矿砂,澳大利亚,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HE,河北,CN-R-NC,华北,12433.64,10116.5,2317.14,4.983,14.81,机电产品,化工品,俄罗斯,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-SX,山西,CN-R-NC,华北,6864.5,5808.12,1056.38,4.146,8.917,汽车,服务贸易,美国,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-NM,内蒙古,CN-R-NC,华北,4602.56,3790.27,812.29,1.154,5.29,机电产品,化工品,欧盟,东盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-LN,辽宁,CN-R-NE,东北,8461.09,6946.83,1514.26,9.702,11.906,纺织服装,原油,美国,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-JL,吉林,CN-R-NE,东北,3274.25,2716.11,558.14,10.854,12.467,纺织服装,铁矿砂,东盟,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HL,黑龙江,CN-R-NE,东北,4383.68,3768.52,615.16,6.564,9.797,机电产品,集成电路,韩国,美国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-SH,上海,CN-R-EC,华东,12903.66,9718.13,3185.53,0.468,14.555,机电产品,化工品,美国,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-JS,江苏,CN-R-EC,华东,34008.35,25270.65,8737.7,7.794,13.769,农产品,服务贸易,中国香港,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-ZJ,浙江,CN-R-EC,华东,23650.75,18496.85,5153.9,10.697,8.469,汽车,天然气,中国香港,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-AH,安徽,CN-R-EC,华东,12008.9,8592.54,3416.36,3.343,7.11,钢材,原油,韩国,俄罗斯,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-FJ,福建,CN-R-EC,华东,13253.95,10638.22,2615.73,0.336,12.928,钢材,化工品,印度,美国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-JX,江西,CN-R-EC,华东,7835.94,5933.3,1902.64,0.316,10.36,纺织服装,铁矿砂,韩国,中国香港,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-SD,山东,CN-R-EC,华东,28473.62,20706.28,7767.34,6.215,12.576,化工产品,服务贸易,澳大利亚,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HA,河南,CN-R-CC,华中,15875.08,12950.36,2924.72,6.865,10.046,服务贸易,化工品,美国,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HB,湖北,CN-R-CC,华中,14134.31,11499.41,2634.9,6.345,13.885,农产品,天然气,东盟,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HN,湖南,CN-R-CC,华中,12531.34,10362.54,2168.8,10.496,14.715,纺织服装,农产品,东盟,俄罗斯,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-GD,广东,CN-R-SC,华南,32812.61,24457.2,8355.41,8.447,4.686,化工产品,服务贸易,巴西,中国香港,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-GX,广西,CN-R-SC,华南,6442.31,5320.35,1121.96,1.953,12.468,机电产品,农产品,欧盟,美国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-HI,海南,CN-R-SC,华南,2103.36,1722.76,380.6,8.515,14.82,农产品,铁矿砂,澳大利亚,东盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-CQ,重庆,CN-R-SW,西南,6903.04,5470.3,1432.74,9.07,13.668,服务贸易,集成电路,俄罗斯,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-SC,四川,CN-R-SW,西南,15646.02,14083.09,1562.93,1.268,9.466,汽车,化工品,日本,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-GZ,贵州,CN-R-SW,西南,5696.49,4532.12,1164.37,10.244,9.838,化工产品,铁矿砂,日本,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-YN,云南,CN-R-SW,西南,6290.73,5193.03,1097.7,3.086,4.158,高新技术产品,天然气,俄罗斯,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-XZ,西藏,CN-R-SW,西南,724.85,629.93,94.92,5.411,10.581,纺织服装,天然气,澳大利亚,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-SN,陕西,CN-R-NW,西北,8380.68,6778.3,1602.38,4.669,13.794,服务贸易,农产品,俄罗斯,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-GS,甘肃,CN-R-NW,西北,2629.27,2248.03,381.24,8.01,4.058,钢材,铁矿砂,日本,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-QH,青海,CN-R-NW,西北,1208.05,989.88,218.17,0.122,6.386,汽车,集成电路,澳大利亚,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-NX,宁夏,CN-R-NW,西北,1615.81,1342.76,273.05,5.516,5.301,服务贸易,农产品,巴西,印度,海关总署,2023-12-11,final
2023-11-01,2023,11,province,CN-XJ,新疆,CN-R-NW,西北,4012.41,3418.28,594.13,4.709,5.68,农产品,化工品,巴西,印度,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-GZ-GZ,广州,CN-GD,广东,6009.75,4780.73,1229.02,2.01,5.234,汽车,原油,澳大利亚,美国,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-GD-SZ,深圳,CN-GD,广东,7291.1,5451.43,1839.67,5.75,7.687,纺织服装,天然气,韩国,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4631.08,3387.02,1244.06,4.169,6.348,化工产品,农产品,澳大利亚,欧盟,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-JS-NJ,南京,CN-JS,江苏,4806.72,3704.98,1101.74,7.626,8.665,农产品,服务贸易,欧盟,巴西,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-HB-WH,武汉,CN-HB,湖北,3547.28,2666.23,881.05,10.833,3.923,纺织服装,天然气,俄罗斯,韩国,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-SC-CD,成都,CN-SC,四川,3789.99,2839.73,950.26,4.816,12.856,汽车,集成电路,澳大利亚,澳大利亚,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-SN-XA,西安,CN-SN,陕西,2140.41,1739.68,400.73,3.337,8.512,机电产品,集成电路,中国香港,印度,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-JS-SZ,苏州,CN-JS,江苏,7034.13,5647.83,1386.3,9.854,12.9,纺织服装,集成电路,东盟,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-SD-QD,青岛,CN-SD,山东,4869.15,4124.29,744.86,4.733,8.55,机电产品,化工品,日本,日本,海关总署,2023-12-11,final
2023-11-01,2023,11,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3069.34,2521.1,548.24,10.097,8.925,服务贸易,服务贸易,韩国,俄罗斯,海关总署,2023-12-11,final
2023-12-01,2023,12,national,CN,中国,,,319964.61,258830.46,61134.15,7.687,6.839,钢材,原油,日本,美国,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-NC,华北,CN,中国,38019.16,28588.31,9430.85,7.905,4.479,汽车,天然气,东盟,东盟,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-NE,东北,CN,中国,14884.03,11483.57,3400.46,2.769,4.186,服务贸易,机械设备,美国,东盟,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-EC,华东,CN,中国,125668.59,106363.69,19304.9,2.345,1.387,纺织服装,集成电路,俄罗斯,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-CC,华中,CN,中国,43305.23,35068.16,8237.07,8.334,0.241,高新技术产品,农产品,韩国,中国香港,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-SC,华南,CN,中国,42306.69,33221.17,9085.52,0.879,8.913,农产品,集成电路,欧盟,印度,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-SW,西南,CN,中国,36509.69,28988.12,7521.57,4.484,4.746,农产品,集成电路,澳大利亚,韩国,海关总署,2024-01-10,final
2023-12-01,2023,12,region,CN-R-NW,西北,CN,中国,19271.2,15117.44,4153.76,7.838,1.91,高新技术产品,服务贸易,东盟,巴西,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-BJ,北京,CN-R-NC,华北,11566.29,8424.71,3141.58,1.256,9.885,农产品,集成电路,俄罗斯,中国香港,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-TJ,天津,CN-R-NC,华北,4231.83,3240.84,990.99,0.012,0.666,机电产品,机械设备,韩国,中国香港,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HE,河北,CN-R-NC,华北,10993.39,8103.87,2889.52,8.636,3.396,农产品,集成电路,美国,东盟,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-SX,山西,CN-R-NC,华北,6611.64,4983.28,1628.36,4.561,9.974,化工产品,农产品,日本,巴西,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-NM,内蒙古,CN-R-NC,华北,4616.01,3835.6,780.41,2.104,1.624,高新技术产品,农产品,俄罗斯,俄罗斯,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-LN,辽宁,CN-R-NE,东北,7663.2,5680.65,1982.55,3.35,7.784,农产品,天然气,东盟,韩国,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-JL,吉林,CN-R-NE,东北,2882.14,2309.73,572.41,3.462,7.436,汽车,铁矿砂,韩国,中国香港,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HL,黑龙江,CN-R-NE,东北,4338.69,3493.19,845.5,9.454,8.486,服务贸易,服务贸易,巴西,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-SH,上海,CN-R-EC,华东,12067.86,9972.34,2095.52,0.098,6.125,化工产品,天然气,东盟,俄罗斯,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-JS,江苏,CN-R-EC,华东,32013.05,27277.12,4735.93,6.159,3.225,纺织服装,原油,欧盟,俄罗斯,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-ZJ,浙江,CN-R-EC,华东,20663.93,17366.17,3297.76,9.869,10.235,纺织服装,原油,俄罗斯,巴西,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-AH,安徽,CN-R-EC,华东,11321.32,10194.51,1126.81,9.698,10.304,钢材,集成电路,美国,东盟,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-FJ,福建,CN-R-EC,华东,13291.26,10836.44,2454.82,2.343,2.817,汽车,服务贸易,澳大利亚,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-JX,江西,CN-R-EC,华东,8416.6,7035.0,1381.6,7.254,10.461,高新技术产品,机械设备,欧盟,美国,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-SD,山东,CN-R-EC,华东,27894.57,23682.12,4212.45,3.437,3.755,服务贸易,化工品,俄罗斯,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HA,河南,CN-R-CC,华中,16497.21,12559.53,3937.68,10.664,5.505,服务贸易,集成电路,印度,美国,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HB,湖北,CN-R-CC,华中,14703.96,12347.68,2356.28,6.205,7.172,化工产品,化工品,日本,俄罗斯,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HN,湖南,CN-R-CC,华中,12104.06,10160.95,1943.11,0.573,2.453,化工产品,机械设备,中国香港,欧盟,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-GD,广东,CN-R-SC,华南,33590.83,26711.64,6879.19,3.369,0.081,机电产品,农产品,日本,印度,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-GX,广西,CN-R-SC,华南,6727.65,4954.4,1773.25,3.239,8.766,汽车,机械设备,欧盟,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-HI,海南,CN-R-SC,华南,1988.21,1555.13,433.08,3.047,7.522,钢材,铁矿砂,巴西,韩国,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-CQ,重庆,CN-R-SW,西南,7006.78,5304.67,1702.11,7.286,0.717,化工产品,原油,东盟,澳大利亚,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-SC,四川,CN-R-SW,西南,15643.59,12524.61,3118.98,9.737,3.411,化工产品,天然气,俄罗斯,俄罗斯,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-GZ,贵州,CN-R-SW,西南,6446.54,4853.43,1593.11,3.869,6.35,钢材,农产品,日本,美国,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-YN,云南,CN-R-SW,西南,6653.15,5658.58,994.57,8.65,1.662,纺织服装,原油,东盟,中国香港,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-XZ,西藏,CN-R-SW,西南,759.63,646.83,112.8,8.383,5.527,钢材,原油,澳大利亚,日本,海关总署,2024-01-10,final
2023-12-01,2023,12,province,CN-SN,陕西,CN-R-NW,西北,9161.66,6909.69,2251.97,2.104,6.364,机电产品,机械设备,巴西,韩国,海关总署,2024-01-10,final
