ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,sector,inv_grade_yield_pct,high_yield_yield_pct,ig_spread_bps,hy_spread_bps,default_rate_pct,new_issuance_100m_cny,downgrade_ratio_pct,npl_ratio_pct,source_org,release_date,data_status
2022-10-01,2022,4,province,CN-HB,湖北,CN-R-CC,华中,通信服务,3.827,9.372,127,406,0.591,2868.28,2.729,1.396,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HB,湖北,CN-R-CC,华中,可选消费,4.142,8.496,123,570,1.717,2383.54,4.126,1.605,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,科技,3.839,9.032,110,520,0.814,1931.75,4.032,1.374,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,金融,4.24,8.109,96,387,0.409,1902.63,3.061,0.893,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,能源,3.926,9.083,139,400,1.438,1920.95,3.186,1.187,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,消费,3.685,8.728,122,483,0.583,2451.0,3.634,1.402,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,工业,4.338,7.905,127,414,0.92,2441.37,4.213,1.251,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,医疗健康,3.73,8.678,102,514,1.177,1820.3,2.466,0.969,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,公用事业,4.236,7.951,85,470,1.401,2395.98,3.163,0.996,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,地产,3.823,9.317,131,558,1.512,2137.05,5.402,1.857,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,材料,4.021,8.443,106,432,1.185,2345.3,3.333,1.311,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,通信服务,4.079,8.229,119,466,0.771,1724.56,3.539,0.99,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HN,湖南,CN-R-CC,华中,可选消费,4.152,9.16,164,478,2.046,1563.2,3.5,1.356,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,科技,3.824,9.258,136,472,0.654,6200.83,2.6,1.654,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,金融,4.261,8.557,88,402,1.12,6834.56,2.688,1.403,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,能源,3.747,9.302,114,464,1.585,5861.86,4.235,1.123,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,消费,4.236,8.233,123,470,0.829,5610.21,2.38,1.15,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,工业,4.227,7.911,136,448,1.172,5025.34,3.672,1.223,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,医疗健康,3.756,8.749,113,527,0.836,6030.46,3.498,1.039,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,公用事业,4.142,8.062,104,392,0.291,5424.64,2.055,1.275,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,地产,3.982,9.368,154,531,1.37,6729.29,3.824,1.95,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,材料,4.27,8.321,131,509,1.055,6693.39,3.177,1.676,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,通信服务,3.878,8.318,109,397,1.352,7359.64,4.144,1.152,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GD,广东,CN-R-SC,华南,可选消费,4.368,8.51,145,509,1.529,4965.99,4.419,1.587,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,科技,3.724,8.135,120,525,0.687,1174.21,4.013,1.584,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,金融,4.247,8.296,116,417,1.316,1433.19,2.99,0.984,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,能源,3.852,8.874,107,446,1.613,1127.65,4.117,1.237,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,消费,4.283,8.371,144,413,0.959,1173.16,2.917,1.469,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,工业,3.804,8.541,142,413,1.577,948.1,4.033,1.205,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,医疗健康,3.944,8.294,124,413,1.145,1515.35,2.738,1.299,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,公用事业,4.068,8.646,132,417,1.176,1002.13,2.493,1.062,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,地产,3.893,9.077,147,561,1.212,1269.25,5.56,1.528,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,材料,4.064,7.898,133,530,0.514,1428.74,2.427,1.391,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,通信服务,4.314,7.8,109,512,1.318,1229.58,2.629,1.179,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GX,广西,CN-R-SC,华南,可选消费,4.306,9.816,161,464,1.399,805.85,5.34,1.983,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,科技,4.148,8.581,132,417,1.337,434.98,3.106,1.074,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,金融,4.304,7.655,118,400,0.591,387.51,3.161,0.92,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,能源,4.22,7.844,96,436,0.709,359.1,2.781,1.137,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,消费,3.872,8.346,110,486,0.845,357.12,4.3,1.063,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,工业,3.704,7.791,129,402,1.018,322.94,3.557,1.686,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,医疗健康,4.28,9.226,142,527,1.517,360.57,2.846,1.371,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,公用事业,3.748,7.932,117,389,0.967,276.82,1.993,0.922,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,地产,4.176,9.336,135,574,1.61,306.07,5.492,1.677,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,材料,3.957,8.601,94,467,0.931,402.76,4.223,1.274,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,通信服务,4.3,8.122,130,523,1.409,351.81,2.218,1.365,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-HI,海南,CN-R-SC,华南,可选消费,4.135,8.348,142,498,1.406,266.52,4.359,1.537,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,科技,4.292,7.621,118,497,1.502,1279.1,3.727,1.552,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,金融,3.776,7.856,106,414,0.431,1465.11,2.609,1.519,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,能源,4.325,8.734,118,422,0.51,1036.94,4.01,1.185,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,消费,3.814,8.611,126,523,1.415,1416.39,3.433,1.242,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,工业,3.761,8.898,112,474,1.282,946.77,4.072,1.565,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,医疗健康,4.359,9.098,118,487,1.294,1281.82,2.366,1.391,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,公用事业,3.702,8.195,113,454,0.585,1069.04,3.215,0.827,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,地产,4.297,9.817,143,571,1.933,1012.23,4.711,1.524,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,材料,3.821,9.136,96,445,1.311,1184.71,3.482,1.069,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,通信服务,3.698,8.807,115,501,0.965,1461.09,2.779,1.73,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-CQ,重庆,CN-R-SW,西南,可选消费,4.235,8.477,135,567,1.153,1318.54,4.857,1.59,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,科技,3.724,9.127,116,393,1.368,2563.53,2.454,0.999,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,金融,4.303,8.566,87,474,0.853,3160.93,2.102,0.894,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,能源,4.013,7.705,145,499,0.979,3253.01,2.936,1.064,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,消费,3.981,8.271,114,509,1.415,2452.24,3.063,1.442,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,工业,4.01,9.233,124,520,1.634,2657.26,2.88,1.706,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,医疗健康,4.014,9.12,109,468,1.39,2213.7,3.273,1.355,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,公用事业,4.305,8.836,128,394,0.526,2951.78,2.222,1.23,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,地产,4.244,9.207,130,489,1.472,2465.88,5.086,1.983,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,材料,4.226,7.781,116,437,1.614,2624.84,3.824,1.198,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,通信服务,3.977,8.768,115,464,0.987,3091.97,2.703,1.543,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SC,四川,CN-R-SW,西南,可选消费,4.401,8.991,161,576,1.909,2869.05,4.508,1.51,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,科技,3.807,8.816,112,527,1.577,960.39,2.914,1.477,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,金融,4.082,8.106,116,388,0.532,1011.06,2.54,1.036,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,能源,4.379,8.088,99,491,0.953,1122.6,4.03,1.385,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,消费,3.858,8.062,131,450,1.461,1195.53,2.309,1.365,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,工业,3.691,8.728,146,514,0.597,954.65,4.274,1.19,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,医疗健康,3.734,8.236,95,410,0.466,907.81,3.329,1.299,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,公用事业,4.172,7.919,110,469,0.278,1018.37,3.111,0.989,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,地产,3.985,8.635,116,455,1.44,872.62,4.852,1.48,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,材料,4.346,8.609,117,419,0.801,943.96,2.397,1.217,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,通信服务,4.02,8.264,95,476,0.907,903.13,3.356,1.404,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GZ,贵州,CN-R-SW,西南,可选消费,4.192,9.015,140,522,1.9,1325.34,4.646,1.447,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,科技,4.13,9.103,103,436,1.331,1259.21,3.086,1.266,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,金融,3.859,9.005,127,368,0.703,1564.52,2.634,1.225,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,能源,3.754,8.016,100,483,1.123,960.89,3.461,1.331,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,消费,4.006,8.093,98,505,0.91,1273.87,4.274,1.192,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,工业,3.988,9.335,141,472,1.082,1111.72,2.666,1.037,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,医疗健康,4.112,7.985,107,460,1.647,1169.09,3.192,1.187,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,公用事业,4.273,9.169,128,415,1.193,1143.04,1.705,1.464,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,地产,4.278,9.187,143,576,1.524,890.49,5.43,1.601,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,材料,4.324,8.512,145,471,0.515,1109.08,3.866,1.212,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,通信服务,3.695,8.175,105,472,1.36,1042.7,2.186,1.0,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-YN,云南,CN-R-SW,西南,可选消费,4.286,9.525,165,559,1.682,1515.42,4.793,1.645,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,科技,4.238,8.674,130,513,1.536,120.38,3.256,1.384,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,金融,4.152,8.991,100,408,0.319,169.38,3.563,0.827,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,能源,4.004,9.197,106,461,0.509,136.06,2.697,1.427,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,消费,3.786,9.161,130,458,0.745,116.45,3.353,1.539,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,工业,4.097,8.578,126,517,0.845,121.36,4.272,1.262,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,医疗健康,3.878,8.47,134,449,1.5,89.2,2.696,1.713,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,公用事业,3.74,9.15,96,438,0.527,123.98,2.654,0.946,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,地产,4.072,9.061,126,452,1.427,81.9,3.883,1.904,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,材料,4.318,8.689,105,449,0.973,103.28,3.974,1.658,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,通信服务,3.966,7.702,102,438,1.583,123.48,2.351,1.247,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XZ,西藏,CN-R-SW,西南,可选消费,4.136,9.774,123,527,1.589,131.3,5.308,1.862,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,科技,4.363,8.632,111,392,0.647,1624.96,3.716,1.124,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,金融,4.093,7.602,118,439,0.488,1451.53,2.431,0.859,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,能源,4.087,7.643,114,501,0.867,1492.26,4.021,1.128,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,消费,3.971,7.797,96,395,1.31,1520.86,3.83,1.241,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,工业,3.961,7.952,131,510,1.229,1456.81,3.95,1.21,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,医疗健康,3.791,8.775,145,426,0.496,1604.35,2.859,0.955,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,公用事业,4.22,8.595,126,373,1.405,1531.06,2.062,1.46,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,地产,4.304,9.752,164,481,1.912,1669.77,3.512,1.494,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,材料,4.063,8.844,103,523,1.232,1698.75,2.942,1.153,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,通信服务,3.693,9.354,98,431,0.542,1727.76,2.716,1.554,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-SN,陕西,CN-R-NW,西北,可选消费,4.43,8.68,122,563,0.995,1401.37,5.578,1.802,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,科技,4.323,7.773,139,509,0.7,470.42,3.446,1.294,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,金融,3.675,7.539,109,408,0.758,456.62,1.713,1.491,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,能源,3.887,9.36,119,396,0.984,500.98,2.885,1.451,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,消费,3.965,8.697,120,461,1.315,577.15,3.0,1.46,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,工业,4.024,8.118,143,430,1.375,371.72,3.99,1.52,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,医疗健康,4.369,9.216,114,487,0.955,473.95,3.587,1.101,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,公用事业,4.309,7.807,114,403,0.296,454.23,3.628,1.183,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,地产,3.79,8.801,143,561,1.589,630.63,3.868,1.862,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,材料,4.073,7.798,137,509,1.593,461.95,3.502,1.315,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,通信服务,4.316,7.942,130,515,1.05,656.61,4.181,1.611,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-GS,甘肃,CN-R-NW,西北,可选消费,3.965,9.209,118,507,1.08,467.66,5.486,1.501,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,科技,4.084,9.124,111,469,0.919,280.88,4.289,0.995,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,金融,3.769,8.327,133,423,1.029,199.13,2.847,0.814,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,能源,4.154,8.454,99,393,1.362,228.82,2.525,1.325,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,消费,3.813,8.235,125,468,1.168,273.69,2.826,1.577,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,工业,4.261,8.403,125,405,0.905,222.43,3.215,1.074,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,医疗健康,4.366,8.697,128,407,0.66,163.19,2.814,1.414,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,公用事业,4.126,7.812,94,484,0.476,185.74,2.496,1.034,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,地产,4.142,9.559,166,508,0.998,238.64,5.094,1.653,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,材料,3.764,7.913,134,499,0.47,204.78,3.518,1.408,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,通信服务,4.019,7.951,101,391,0.724,260.55,3.563,1.192,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-QH,青海,CN-R-NW,西北,可选消费,4.14,8.15,129,543,2.003,239.33,3.421,1.299,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,科技,4.025,8.139,99,471,0.731,325.09,2.72,1.638,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,金融,3.801,8.318,103,416,1.064,341.57,2.797,0.984,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,能源,3.889,8.359,106,474,1.499,266.62,2.848,1.729,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,消费,3.911,9.069,107,508,0.9,424.79,4.195,1.115,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,工业,3.993,8.273,127,519,1.158,299.21,2.721,1.076,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,医疗健康,3.892,7.981,111,471,0.822,249.75,2.849,1.559,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,公用事业,3.924,8.598,129,372,0.824,309.36,2.762,1.123,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,地产,4.357,9.516,137,475,1.062,448.24,4.22,1.621,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,材料,3.969,8.917,144,525,1.524,280.59,2.556,1.236,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,通信服务,4.371,8.267,114,499,0.493,370.08,3.475,1.35,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-NX,宁夏,CN-R-NW,西北,可选消费,4.194,8.96,167,575,1.19,369.92,3.501,2.025,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,科技,4.122,8.243,118,402,1.162,737.45,3.759,1.286,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,金融,3.709,8.593,87,423,0.878,872.79,2.769,1.359,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,能源,4.268,7.621,114,433,1.634,715.54,3.4,1.058,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,消费,4.35,9.289,120,492,1.586,780.65,2.105,1.221,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,工业,4.165,8.49,140,456,0.576,628.75,3.279,1.526,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,医疗健康,4.125,9.279,128,477,1.619,596.2,3.302,1.287,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,公用事业,4.004,7.512,120,429,0.961,730.88,2.132,1.42,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,地产,4.414,9.753,148,478,1.383,815.98,3.605,2.072,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,材料,4.073,8.451,122,438,1.486,577.07,3.976,1.728,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,通信服务,3.968,9.184,120,462,0.928,923.81,3.281,1.145,银行间市场交易商协会,2022-11-25,final
2022-10-01,2022,4,province,CN-XJ,新疆,CN-R-NW,西北,可选消费,3.842,8.986,124,451,1.138,998.06,4.553,1.547,银行间市场交易商协会,2022-11-25,final
2023-01-01,2023,1,national,CN,中国,,,科技,3.567,7.761,113,438,1.267,55400,3.981,1.104,银行间市场交易商协会,2023-02-25,final
2023-01-01,2023,1,national,CN,中国,,,金融,3.792,8.36,108,458,1.305,55400,2.425,1.336,银行间市场交易商协会,2023-02-25,final
2023-01-01,2023,1,national,CN,中国,,,能源,3.886,8.314,132,503,0.823,55400,2.567,1.025,银行间市场交易商协会,2023-02-25,final
