ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_sales_100m_cny,auto_sales_100m_cny,food_sales_100m_cny,ecommerce_sales_100m_cny,service_retail_100m_cny,yoy_change_pct,mom_change_sa_pct,real_yoy_change_pct,source_org,release_date,data_status
2024-01-01,2024,1,province,CN-XZ,西藏,CN-R-SW,西南,159.41,21.45,28.88,40.74,48.85,8.918,1.822,7.304,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SN,陕西,CN-R-NW,西北,1932.5,223.88,205.72,459.33,498.6,7.561,1.035,5.011,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-GS,甘肃,CN-R-NW,西北,583.29,68.29,69.02,103.99,170.32,9.49,1.194,8.433,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-QH,青海,CN-R-NW,西北,268.86,47.72,38.35,57.01,75.35,7.978,1.113,5.793,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-NX,宁夏,CN-R-NW,西北,369.9,56.66,46.58,90.33,109.49,9.973,0.559,8.951,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-XJ,新疆,CN-R-NW,西北,884.26,170.71,102.62,174.38,243.67,10.325,1.017,8.316,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-GZ-GZ,广州,CN-GD,广东,1358.17,135.88,167.92,303.68,407.19,9.938,1.714,7.772,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-GD-SZ,深圳,CN-GD,广东,1599.91,222.39,195.41,371.64,565.99,8.856,0.125,7.129,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1058.35,134.48,140.75,314.87,355.03,10.112,0.808,8.81,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-JS-NJ,南京,CN-JS,江苏,1074.33,143.41,135.49,335.78,366.14,9.102,0.681,6.628,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-HB-WH,武汉,CN-HB,湖北,746.31,72.35,105.95,229.23,265.43,10.432,1.822,8.797,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SC-CD,成都,CN-SC,四川,883.67,83.55,142.46,282.42,260.6,7.832,1.136,6.026,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SN-XA,西安,CN-SN,陕西,453.77,37.41,79.94,136.36,147.09,10.165,0.09,9.115,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-JS-SZ,苏州,CN-JS,江苏,1554.59,192.19,219.9,435.56,452.16,7.113,0.495,4.773,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SD-QD,青岛,CN-SD,山东,992.19,98.35,150.71,296.37,289.58,10.352,1.271,9.309,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,690.7,71.17,86.21,159.09,186.9,10.794,1.516,9.444,国家统计局,2024-02-10,final
2024-02-01,2024,2,national,CN,中国,,,73313.68,9579.48,9585.69,17030.85,24545.88,8.229,1.362,5.882,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NC,华北,CN,中国,8487.8,891.79,1106.96,2176.02,3144.22,8.526,1.194,5.897,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NE,东北,CN,中国,3496.21,342.97,558.51,938.45,1287.27,8.325,0.112,5.107,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-EC,华东,CN,中国,29104.68,3992.27,4085.8,6297.89,9041.03,9.189,0.635,6.966,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-CC,华中,CN,中国,9952.93,1382.59,1194.5,2672.0,3685.41,6.88,0.987,3.791,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-SC,华南,CN,中国,9453.6,1457.63,1087.04,2209.97,2805.83,7.083,0.344,5.448,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-SW,西南,CN,中国,8501.05,956.57,1011.54,1783.25,3291.56,7.448,0.184,4.749,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NW,西北,CN,中国,4317.41,555.67,541.34,953.27,1290.55,8.587,0.734,6.081,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-BJ,北京,CN-R-NC,华北,2640.33,303.28,364.51,631.09,943.12,10.091,1.169,7.313,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-TJ,天津,CN-R-NC,华北,1004.7,104.33,121.42,223.08,349.7,9.518,1.127,7.253,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HE,河北,CN-R-NC,华北,2462.62,225.59,318.82,706.47,991.3,10.625,0.621,8.384,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SX,山西,CN-R-NC,华北,1401.47,139.89,177.31,382.97,487.71,10.011,1.305,7.404,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-NM,内蒙古,CN-R-NC,华北,978.69,118.7,124.9,232.41,372.39,8.108,0.902,5.942,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-LN,辽宁,CN-R-NE,东北,1789.17,190.65,303.75,486.93,629.94,8.061,0.79,5.704,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JL,吉林,CN-R-NE,东北,696.29,62.52,98.59,166.93,282.33,7.996,1.05,5.413,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HL,黑龙江,CN-R-NE,东北,1010.75,89.8,156.17,284.6,375.01,9.184,1.608,7.149,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SH,上海,CN-R-EC,华东,2637.62,299.64,440.01,545.09,846.61,9.354,1.531,7.827,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JS,江苏,CN-R-EC,华东,7568.88,1201.41,1069.15,1431.0,2184.15,8.844,0.79,7.386,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-ZJ,浙江,CN-R-EC,华东,4895.87,657.78,735.09,989.83,1482.37,9.333,0.513,6.489,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-AH,安徽,CN-R-EC,华东,2746.52,269.65,356.42,555.56,751.99,10.223,0.791,7.637,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-FJ,福建,CN-R-EC,华东,2954.74,353.29,455.27,632.03,903.38,9.243,0.018,6.51,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JX,江西,CN-R-EC,华东,1894.39,311.02,288.1,424.5,573.93,8.938,0.415,7.208,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SD,山东,CN-R-EC,华东,6406.65,899.48,741.76,1719.88,2298.6,10.019,0.628,6.798,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HA,河南,CN-R-CC,华中,3646.33,487.66,477.27,977.55,1235.24,8.297,0.395,5.924,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HB,湖北,CN-R-CC,华中,3375.26,444.7,382.19,803.76,1454.46,7.335,1.579,4.869,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HN,湖南,CN-R-CC,华中,2931.34,450.23,335.05,890.69,995.71,10.608,0.961,8.464,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GD,广东,CN-R-SC,华南,7473.58,1209.37,849.26,1684.33,2173.81,8.895,0.05,6.441,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GX,广西,CN-R-SC,华南,1547.83,182.68,171.76,410.21,517.74,6.881,1.42,3.967,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HI,海南,CN-R-SC,华南,432.19,65.58,66.02,115.42,114.27,7.454,0.315,4.301,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-CQ,重庆,CN-R-SW,西南,1660.75,222.09,174.65,308.79,590.8,9.976,0.15,7.546,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SC,四川,CN-R-SW,西南,3726.76,383.61,456.07,888.92,1505.5,6.759,-0.066,4.804,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GZ,贵州,CN-R-SW,西南,1438.83,154.18,194.6,259.13,524.62,7.782,-0.059,5.777,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-YN,云南,CN-R-SW,西南,1513.67,178.34,166.06,291.39,613.36,10.344,1.217,8.762,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-XZ,西藏,CN-R-SW,西南,161.04,18.35,20.16,35.01,57.28,6.837,-0.058,4.193,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SN,陕西,CN-R-NW,西北,2030.51,242.76,239.14,423.84,559.01,9.784,0.525,7.646,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GS,甘肃,CN-R-NW,西北,637.09,89.12,87.03,134.11,209.01,7.798,1.179,5.647,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-QH,青海,CN-R-NW,西北,289.48,49.64,32.02,74.69,98.8,9.642,0.642,7.164,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-NX,宁夏,CN-R-NW,西北,400.51,57.27,56.52,86.5,105.5,7.96,0.235,4.943,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-XJ,新疆,CN-R-NW,西北,959.81,116.88,126.63,234.13,318.24,9.718,1.447,7.059,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-GZ-GZ,广州,CN-GD,广东,1350.52,149.59,232.44,413.68,412.78,9.03,0.848,7.137,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-GD-SZ,深圳,CN-GD,广东,1748.36,146.2,280.43,451.46,562.67,9.009,1.547,7.379,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1044.86,137.62,126.6,284.75,289.4,7.687,1.01,4.506,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-JS-NJ,南京,CN-JS,江苏,1135.56,137.09,136.54,249.84,316.56,10.374,0.166,7.139,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-HB-WH,武汉,CN-HB,湖北,786.68,91.04,98.04,251.37,259.84,9.149,0.146,7.422,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SC-CD,成都,CN-SC,四川,886.99,99.47,117.78,257.41,292.94,9.637,1.559,7.849,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SN-XA,西安,CN-SN,陕西,470.81,51.97,69.85,146.18,140.72,8.894,0.819,5.873,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-JS-SZ,苏州,CN-JS,江苏,1648.1,141.63,253.61,423.33,431.96,7.742,0.059,5.575,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SD-QD,青岛,CN-SD,山东,1017.71,142.21,142.35,289.45,301.43,9.31,0.327,6.147,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,683.78,82.55,117.23,185.49,182.28,10.308,1.084,8.508,国家统计局,2024-03-12,final
2024-03-01,2024,3,national,CN,中国,,,74137.37,6430.74,13208.82,20457.77,23294.89,9.809,0.622,7.708,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NC,华北,CN,中国,8567.54,735.3,1600.14,2737.88,2620.21,7.68,0.504,6.408,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NE,东北,CN,中国,3465.0,268.36,730.89,874.53,1021.51,8.033,0.182,5.432,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-EC,华东,CN,中国,29696.51,2832.95,4789.19,7042.41,8973.6,6.82,0.907,4.52,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-CC,华中,CN,中国,9574.94,721.08,1756.84,3039.86,2671.15,8.225,0.319,6.422,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-SC,华南,CN,中国,9870.3,719.19,1693.81,3107.58,3374.48,10.406,1.065,8.329,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-SW,西南,CN,中国,8747.13,762.61,1822.63,2681.39,3271.81,9.569,1.192,8.291,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NW,西北,CN,中国,4215.95,391.24,815.33,974.13,1362.12,7.899,0.166,6.212,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-BJ,北京,CN-R-NC,华北,2539.18,224.12,453.83,745.43,794.16,10.34,1.258,8.104,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-TJ,天津,CN-R-NC,华北,967.12,67.32,224.23,388.11,328.03,10.415,1.258,7.938,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HE,河北,CN-R-NC,华北,2626.5,229.14,435.43,854.31,785.54,7.381,1.082,5.983,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SX,山西,CN-R-NC,华北,1416.03,130.22,283.04,454.77,436.19,8.105,1.384,6.689,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-NM,内蒙古,CN-R-NC,华北,1018.72,84.5,203.61,295.26,276.29,8.246,1.095,6.934,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-LN,辽宁,CN-R-NE,东北,1793.54,140.69,365.93,477.31,580.27,10.141,0.281,7.849,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JL,吉林,CN-R-NE,东北,702.74,40.69,153.2,149.82,183.61,7.1,1.281,4.759,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HL,黑龙江,CN-R-NE,东北,968.72,86.98,211.76,247.39,257.63,9.16,-0.025,6.537,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SH,上海,CN-R-EC,华东,2698.46,210.37,377.79,637.99,706.48,7.4,1.232,5.274,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JS,江苏,CN-R-EC,华东,7304.39,588.76,1199.32,1839.11,2148.78,7.692,0.249,5.984,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-ZJ,浙江,CN-R-EC,华东,5091.07,540.41,891.02,1212.0,1416.03,7.82,0.911,5.183,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-AH,安徽,CN-R-EC,华东,2770.94,300.46,488.02,544.51,796.73,8.781,1.576,6.288,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-FJ,福建,CN-R-EC,华东,3056.61,264.57,541.33,846.9,988.92,7.791,0.758,5.975,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JX,江西,CN-R-EC,华东,1867.2,137.94,243.06,365.95,530.44,9.87,0.093,6.987,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SD,山东,CN-R-EC,华东,6907.83,790.45,1048.64,1595.95,2386.22,9.674,0.34,7.597,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HA,河南,CN-R-CC,华中,3445.03,241.26,655.91,1055.82,832.93,10.476,1.231,9.159,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HB,湖北,CN-R-CC,华中,3266.09,253.82,567.56,1034.94,997.53,7.35,0.702,5.749,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HN,湖南,CN-R-CC,华中,2863.82,226.01,533.37,949.1,840.69,7.219,1.516,5.019,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GD,广东,CN-R-SC,华南,7730.26,542.85,1358.07,2532.3,2625.25,9.131,-0.027,7.859,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GX,广西,CN-R-SC,华南,1648.1,128.86,260.99,414.76,562.2,7.082,0.814,5.764,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HI,海南,CN-R-SC,华南,491.94,47.48,74.76,160.53,187.03,8.987,0.159,7.327,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-CQ,重庆,CN-R-SW,西南,1743.64,160.72,344.03,451.35,577.31,9.205,0.76,7.206,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SC,四川,CN-R-SW,西南,3742.24,328.83,815.82,1174.21,1444.33,6.971,0.619,4.553,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GZ,贵州,CN-R-SW,西南,1488.23,116.96,246.56,490.47,499.87,9.984,0.749,7.636,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-YN,云南,CN-R-SW,西南,1592.14,144.55,384.66,501.05,676.91,7.206,1.718,4.767,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-XZ,西藏,CN-R-SW,西南,180.88,11.55,31.56,64.3,73.39,8.551,0.764,6.382,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SN,陕西,CN-R-NW,西北,2043.62,202.03,400.3,465.84,606.13,7.396,-0.038,5.313,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GS,甘肃,CN-R-NW,西北,597.79,39.16,113.16,133.4,218.76,8.822,1.703,7.226,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-QH,青海,CN-R-NW,西北,271.47,26.92,59.13,59.5,99.6,7.888,0.959,4.945,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-NX,宁夏,CN-R-NW,西北,373.27,30.71,67.41,76.34,126.82,6.753,1.185,4.402,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-XJ,新疆,CN-R-NW,西北,929.8,92.42,175.32,239.04,310.82,7.413,0.81,5.295,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-GZ-GZ,广州,CN-GD,广东,1419.14,194.31,170.72,326.15,448.03,9.169,1.16,7.392,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-GD-SZ,深圳,CN-GD,广东,1691.74,150.66,219.07,426.39,496.21,7.166,1.182,5.161,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1040.57,116.13,131.39,290.19,359.66,8.344,0.101,6.984,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-JS-NJ,南京,CN-JS,江苏,1075.14,91.03,147.79,310.39,285.49,7.773,1.621,6.05,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-HB-WH,武汉,CN-HB,湖北,784.86,93.21,123.94,250.28,271.98,8.768,1.015,7.544,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SC-CD,成都,CN-SC,四川,885.58,84.46,142.33,279.55,279.4,10.423,1.296,8.546,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SN-XA,西安,CN-SN,陕西,478.91,56.65,84.05,150.21,165.91,8.045,0.302,5.662,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-JS-SZ,苏州,CN-JS,江苏,1562.3,158.44,245.47,445.75,473.42,9.399,1.007,7.845,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SD-QD,青岛,CN-SD,山东,1065.27,107.84,158.1,247.02,313.41,8.087,0.695,6.716,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,705.04,92.28,121.09,213.44,250.63,6.85,0.157,4.453,国家统计局,2024-04-10,final
2024-04-01,2024,4,national,CN,中国,,,75288.78,9051.29,9983.55,17929.75,25557.41,7.708,0.414,5.385,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NC,华北,CN,中国,8688.81,1431.94,1244.19,2002.67,3455.31,9.929,0.294,8.144,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NE,东北,CN,中国,3579.86,442.01,419.28,815.91,1062.22,11.526,0.834,9.114,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-EC,华东,CN,中国,30484.93,3029.45,4093.34,7115.0,9766.4,9.255,2.0,6.307,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-CC,华中,CN,中国,9994.72,1038.21,1165.62,2622.58,3842.41,9.383,1.978,7.337,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-SC,华南,CN,中国,9633.64,1157.56,1363.32,2289.06,3034.21,7.575,1.308,4.875,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-SW,西南,CN,中国,8492.13,1333.54,1094.24,1779.19,2696.7,8.832,0.507,6.037,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NW,西北,CN,中国,4414.69,618.58,603.56,1305.34,1700.17,8.828,0.398,6.293,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-BJ,北京,CN-R-NC,华北,2567.94,418.25,359.14,586.99,1078.28,8.041,1.109,6.062,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-TJ,天津,CN-R-NC,华北,980.55,225.1,141.46,239.1,385.83,10.031,1.91,7.215,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HE,河北,CN-R-NC,华北,2678.2,406.46,371.05,613.33,1022.74,9.927,0.673,8.438,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SX,山西,CN-R-NC,华北,1428.39,201.84,206.39,320.06,619.17,11.43,0.729,9.95,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-NM,内蒙古,CN-R-NC,华北,1033.72,180.28,166.15,243.19,349.29,9.502,1.26,6.981,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-LN,辽宁,CN-R-NE,东北,1865.96,233.1,229.61,428.14,592.22,10.41,1.612,8.718,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-JL,吉林,CN-R-NE,东北,732.3,87.05,83.87,163.98,182.76,9.313,0.479,6.231,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HL,黑龙江,CN-R-NE,东北,981.61,121.86,105.8,223.78,287.23,8.01,1.032,5.431,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SH,上海,CN-R-EC,华东,2821.44,341.09,350.45,569.3,813.02,9.959,1.306,8.116,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-JS,江苏,CN-R-EC,华东,7572.02,897.77,977.85,1631.56,2725.57,8.472,0.355,5.6,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-ZJ,浙江,CN-R-EC,华东,5142.18,390.5,768.84,1335.38,1606.99,9.946,1.448,6.751,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-AH,安徽,CN-R-EC,华东,2930.72,281.93,376.08,798.79,883.54,9.085,0.527,6.982,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-FJ,福建,CN-R-EC,华东,3163.34,372.85,380.03,803.02,1012.93,10.374,1.87,8.655,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-JX,江西,CN-R-EC,华东,1979.63,182.04,277.77,539.72,637.3,10.264,1.298,8.287,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SD,山东,CN-R-EC,华东,6875.6,563.28,962.31,1437.22,2087.04,9.492,1.526,6.869,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HA,河南,CN-R-CC,华中,3717.17,435.79,407.43,1118.4,1403.14,9.666,0.839,8.059,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HB,湖北,CN-R-CC,华中,3300.73,320.41,347.79,741.05,1191.74,10.833,1.332,8.58,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HN,湖南,CN-R-CC,华中,2976.81,282.0,410.4,763.13,1247.53,8.792,0.723,6.556,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-GD,广东,CN-R-SC,华南,7649.52,915.18,1130.43,1828.26,2441.53,9.146,1.853,7.469,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-GX,广西,CN-R-SC,华南,1541.13,188.46,175.16,346.46,451.62,8.754,0.732,6.301,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HI,海南,CN-R-SC,华南,442.99,53.92,57.72,114.34,141.06,7.914,0.376,5.746,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-CQ,重庆,CN-R-SW,西南,1760.55,263.5,207.63,375.76,493.69,9.976,1.567,7.521,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SC,四川,CN-R-SW,西南,3665.41,630.93,445.27,822.62,1299.57,10.151,1.636,8.657,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-GZ,贵州,CN-R-SW,西南,1398.1,210.22,202.29,303.53,426.1,9.303,0.857,7.15,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-YN,云南,CN-R-SW,西南,1491.71,202.46,218.08,241.62,429.17,10.771,0.644,9.028,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-XZ,西藏,CN-R-SW,西南,176.34,26.43,20.97,35.65,48.16,8.029,1.311,5.905,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SN,陕西,CN-R-NW,西北,2074.37,241.28,302.58,557.51,795.16,10.864,1.674,9.405,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-GS,甘肃,CN-R-NW,西北,644.48,101.64,90.87,219.93,252.05,8.961,0.286,5.78,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-QH,青海,CN-R-NW,西北,288.06,32.87,45.31,79.17,114.87,9.869,0.399,8.11,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-NX,宁夏,CN-R-NW,西北,409.77,56.32,57.63,136.08,158.39,8.924,0.298,5.901,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-XJ,新疆,CN-R-NW,西北,998.01,186.47,107.17,312.65,379.7,8.766,0.965,5.809,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-GZ-GZ,广州,CN-GD,广东,1462.7,192.73,188.23,361.23,388.5,8.911,0.855,6.327,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-GD-SZ,深圳,CN-GD,广东,1796.66,200.09,257.63,476.12,631.93,8.256,0.576,6.327,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1027.91,134.25,147.15,229.44,321.25,9.229,1.995,6.71,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-JS-NJ,南京,CN-JS,江苏,1107.7,147.46,135.57,266.92,346.34,10.189,0.916,7.568,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-HB-WH,武汉,CN-HB,湖北,841.43,85.86,138.81,241.97,260.94,8.518,1.209,6.579,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-SC-CD,成都,CN-SC,四川,925.73,91.17,149.64,268.56,319.7,11.549,1.626,9.224,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-SN-XA,西安,CN-SN,陕西,468.16,46.2,64.57,104.43,124.26,9.366,1.503,6.192,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-JS-SZ,苏州,CN-JS,江苏,1655.59,228.41,211.98,374.65,440.3,10.188,0.894,8.389,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-SD-QD,青岛,CN-SD,山东,1066.42,91.55,135.53,295.41,365.58,10.472,1.755,7.899,国家统计局,2024-05-11,final
2024-04-01,2024,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,722.03,83.92,111.86,180.26,214.11,7.928,1.425,5.045,国家统计局,2024-05-11,final
2024-05-01,2024,5,national,CN,中国,,,73918.62,6289.3,12301.75,19821.57,24889.59,9.598,1.031,7.489,国家统计局,2024-06-10,final
2024-05-01,2024,5,region,CN-R-NC,华北,CN,中国,8898.51,980.28,1359.57,2295.51,3334.39,7.66,0.223,6.292,国家统计局,2024-06-10,final
2024-05-01,2024,5,region,CN-R-NE,东北,CN,中国,3553.08,259.83,785.76,855.11,1070.67,9.733,0.908,8.373,国家统计局,2024-06-10,final
