ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,home_price_idx,new_home_sales_10k_sqm,existing_home_sales_10k_sqm,housing_starts_10k_sqm,real_estate_investment_100m_cny,mortgage_rate_pct,vacancy_rate_pct,inventory_months,home_price_yoy_pct,source_org,release_date,data_status
2023-08-01,2023,8,province,CN-ZJ,浙江,CN-R-EC,华东,96.128,548.05,828.43,420.69,619.88,3.133,15.448,17.483,-3.511,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-AH,安徽,CN-R-EC,华东,96.468,306.68,463.58,235.41,346.88,3.112,16.121,18.013,-2.08,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-FJ,福建,CN-R-EC,华东,98.36,320.8,484.92,246.25,362.85,3.024,18.826,15.171,-3.895,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-JX,江西,CN-R-EC,华东,95.794,206.54,312.21,158.54,233.61,3.447,15.998,15.205,-1.786,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-SD,山东,CN-R-EC,华东,99.795,755.18,1141.53,579.68,854.16,3.024,14.851,19.283,-3.353,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-HA,河南,CN-R-CC,华中,97.016,392.89,593.89,301.58,444.38,3.226,14.564,17.821,-3.397,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-HB,湖北,CN-R-CC,华中,96.767,355.51,537.38,272.88,402.09,3.077,13.984,18.055,-4.283,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-HN,湖南,CN-R-CC,华中,95.973,299.82,453.21,230.14,339.11,3.428,14.176,15.2,-5.247,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-GD,广东,CN-R-SC,华南,99.386,826.92,1249.96,634.74,935.29,3.263,18.811,17.146,-4.609,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-GX,广西,CN-R-SC,华南,97.792,155.31,234.77,119.22,175.66,3.026,14.936,15.773,-1.662,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-HI,海南,CN-R-SC,华南,94.718,44.49,67.25,34.16,50.32,3.322,18.084,16.366,-1.994,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-CQ,重庆,CN-R-SW,西南,99.301,175.73,265.63,134.89,198.76,2.994,16.757,15.504,-3.099,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-SC,四川,CN-R-SW,西南,98.037,421.09,636.51,323.23,476.28,3.165,13.219,19.377,-5.143,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-GZ,贵州,CN-R-SW,西南,95.207,144.71,218.75,111.08,163.68,3.101,16.011,16.633,-2.93,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-YN,云南,CN-R-SW,西南,95.739,156.94,237.23,120.47,177.51,3.464,18.273,18.824,-5.123,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-XZ,西藏,CN-R-SW,西南,97.04,17.37,26.25,13.33,19.65,3.427,16.513,13.625,-2.097,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-SN,陕西,CN-R-NW,西北,96.078,218.01,329.55,167.35,246.58,3.032,14.453,13.834,-2.583,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-GS,甘肃,CN-R-NW,西北,97.739,66.13,99.96,50.76,74.8,3.105,17.6,16.471,-1.935,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-QH,青海,CN-R-NW,西北,99.828,29.55,44.67,22.68,33.43,2.955,16.485,15.904,-5.232,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-NX,宁夏,CN-R-NW,西北,95.24,42.8,64.7,32.85,48.41,3.361,14.644,19.413,-1.569,国家统计局,2023-09-10,final
2023-08-01,2023,8,province,CN-XJ,新疆,CN-R-NW,西北,97.267,109.18,165.04,83.81,123.49,3.282,15.005,15.959,-4.734,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-GZ-GZ,广州,CN-GD,广东,94.763,147.48,222.93,113.2,166.81,2.969,14.767,19.19,-2.181,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-GD-SZ,深圳,CN-GD,广东,95.423,191.24,289.08,146.8,216.3,3.039,13.534,15.134,-2.372,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,100.165,109.36,165.3,83.94,123.69,3.066,18.472,18.39,-3.994,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-JS-NJ,南京,CN-JS,江苏,98.764,122.21,184.73,93.81,138.22,3.529,13.255,14.336,-4.27,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-HB-WH,武汉,CN-HB,湖北,95.872,83.68,126.49,64.23,94.64,2.861,17.637,13.731,-1.731,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-SC-CD,成都,CN-SC,四川,94.641,93.12,140.76,71.48,105.33,2.912,15.991,15.898,-2.631,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-SN-XA,西安,CN-SN,陕西,95.538,51.23,77.44,39.32,57.94,3.173,15.716,17.185,-5.371,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-JS-SZ,苏州,CN-JS,江苏,100.407,182.49,275.85,140.08,206.4,3.232,16.735,15.966,-4.485,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-SD-QD,青岛,CN-SD,山东,96.226,118.7,179.42,91.11,134.25,3.128,15.86,16.014,-2.88,国家统计局,2023-09-10,final
2023-08-01,2023,8,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,97.873,73.61,111.26,56.5,83.25,3.305,17.947,13.767,-3.305,国家统计局,2023-09-10,final
2023-09-01,2023,9,national,CN,中国,,,99.622,9024.89,11818.41,6252.46,9126.28,3.522,17.127,15.844,-1.436,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-NC,华北,CN,中国,96.734,1078.01,1411.7,746.85,1090.13,3.049,12.641,14.35,-2.349,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-NE,东北,CN,中国,98.028,446.01,584.07,309.0,451.02,2.866,18.103,13.424,-2.004,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-EC,华东,CN,中国,95.699,3441.41,4506.65,2384.22,3480.08,3.337,18.375,15.15,-3.914,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-CC,华中,CN,中国,98.939,1239.07,1622.6,858.43,1252.99,3.254,13.544,15.904,-3.061,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-SC,华南,CN,中国,98.663,1241.18,1625.38,859.9,1255.13,3.003,15.243,14.222,-1.753,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-SW,西南,CN,中国,97.538,1015.55,1329.9,703.58,1026.96,3.326,16.514,17.885,-2.195,国家统计局,2023-10-11,final
2023-09-01,2023,9,region,CN-R-NW,西北,CN,中国,96.923,563.65,738.11,390.49,569.98,3.477,14.117,15.772,-1.057,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-BJ,北京,CN-R-NC,华北,97.318,326.38,427.41,226.12,330.05,2.857,13.938,15.976,-1.65,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-TJ,天津,CN-R-NC,华北,98.048,128.37,168.11,88.94,129.81,3.27,15.74,12.364,-3.409,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HE,河北,CN-R-NC,华北,97.517,322.14,421.86,223.18,325.77,2.928,14.068,16.756,-2.99,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-SX,山西,CN-R-NC,华北,99.553,174.15,228.06,120.66,176.11,3.236,14.394,14.959,-1.708,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-NM,内蒙古,CN-R-NC,华北,98.958,126.96,166.25,87.96,128.38,3.201,15.511,16.138,-1.936,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-LN,辽宁,CN-R-NE,东北,97.993,231.24,302.82,160.21,233.84,2.928,15.503,12.815,-3.352,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-JL,吉林,CN-R-NE,东北,99.675,89.9,117.73,62.28,90.91,3.419,13.559,14.958,-2.66,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HL,黑龙江,CN-R-NE,东北,96.115,124.87,163.52,86.51,126.27,3.463,14.672,16.891,-3.783,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-SH,上海,CN-R-EC,华东,100.784,334.83,438.48,231.98,338.59,2.949,12.464,13.227,-0.903,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-JS,江苏,CN-R-EC,华东,95.775,852.79,1116.77,590.81,862.38,3.02,13.166,15.939,-1.004,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-ZJ,浙江,CN-R-EC,华东,98.514,584.82,765.84,405.16,591.4,3.175,18.357,13.432,-2.562,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-AH,安徽,CN-R-EC,华东,98.871,335.14,438.87,232.18,338.9,3.192,17.594,15.978,-2.778,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-FJ,福建,CN-R-EC,华东,97.721,354.08,463.69,245.32,358.06,2.945,16.012,14.903,-1.905,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-JX,江西,CN-R-EC,华东,95.088,222.38,291.2,154.06,224.88,2.959,17.189,17.183,-4.004,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-SD,山东,CN-R-EC,华东,95.882,757.36,991.8,524.7,765.87,3.349,13.892,14.463,-3.384,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HA,河南,CN-R-CC,华中,97.143,439.46,575.48,304.46,444.39,3.381,13.865,15.181,-1.342,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HB,湖北,CN-R-CC,华中,97.37,432.69,566.63,299.78,437.56,3.47,13.607,13.592,-0.598,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HN,湖南,CN-R-CC,华中,99.428,366.92,480.5,254.2,371.04,3.138,18.192,12.453,-4.291,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-GD,广东,CN-R-SC,华南,99.903,1005.6,1316.87,696.68,1016.9,3.159,12.576,17.871,-1.894,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-GX,广西,CN-R-SC,华南,99.165,180.31,236.12,124.92,182.33,2.865,16.234,17.898,-2.391,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-HI,海南,CN-R-SC,华南,100.091,55.28,72.39,38.3,55.9,2.957,17.872,17.739,-2.52,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-CQ,重庆,CN-R-SW,西南,95.705,202.96,265.79,140.62,205.24,3.489,16.736,12.441,-2.083,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-SC,四川,CN-R-SW,西南,96.542,436.16,571.16,302.17,441.06,3.159,14.52,14.391,-2.516,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-GZ,贵州,CN-R-SW,西南,95.464,175.08,229.27,121.3,177.04,3.488,13.829,17.054,-2.547,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-YN,云南,CN-R-SW,西南,97.031,181.3,237.42,125.6,183.34,3.086,17.468,16.377,-2.227,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-XZ,西藏,CN-R-SW,西南,97.049,20.05,26.26,13.89,20.28,3.513,16.041,12.251,-3.643,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-SN,陕西,CN-R-NW,西北,99.988,269.78,353.29,186.9,272.82,3.489,14.78,15.215,-3.838,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-GS,甘肃,CN-R-NW,西北,95.128,84.17,110.23,58.31,85.11,3.047,15.56,15.41,-2.121,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-QH,青海,CN-R-NW,西北,95.121,38.48,50.38,26.66,38.91,3.34,14.74,14.084,-2.461,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-NX,宁夏,CN-R-NW,西北,95.49,49.56,64.89,34.33,50.11,2.901,12.709,12.801,-1.881,国家统计局,2023-10-11,final
2023-09-01,2023,9,province,CN-XJ,新疆,CN-R-NW,西北,96.003,121.66,159.32,84.29,123.03,3.067,14.32,13.384,-1.844,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-GZ-GZ,广州,CN-GD,广东,96.505,171.96,225.19,119.13,173.89,2.919,17.604,13.322,-2.704,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-GD-SZ,深圳,CN-GD,广东,97.955,208.3,272.77,144.31,210.64,3.368,17.527,17.637,-3.846,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,97.901,130.77,171.25,90.6,132.24,2.953,12.542,14.53,-0.441,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-JS-NJ,南京,CN-JS,江苏,95.246,133.8,175.22,92.7,135.31,3.466,15.832,13.049,-3.295,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-HB-WH,武汉,CN-HB,湖北,100.864,99.74,130.61,69.1,100.86,3.34,15.582,13.233,-2.351,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-SC-CD,成都,CN-SC,四川,100.531,113.58,148.74,78.69,114.86,3.265,15.469,14.503,-1.106,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-SN-XA,西安,CN-SN,陕西,96.734,61.25,80.21,42.43,61.94,3.481,16.827,15.503,-1.087,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-JS-SZ,苏州,CN-JS,江苏,98.438,189.46,248.1,131.26,191.59,3.17,17.061,12.53,-0.348,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-SD-QD,青岛,CN-SD,山东,99.111,135.03,176.83,93.55,136.55,3.388,17.846,13.884,-1.92,国家统计局,2023-10-11,final
2023-09-01,2023,9,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,100.689,84.67,110.88,58.66,85.62,2.98,16.091,17.042,-4.302,国家统计局,2023-10-11,final
2023-10-01,2023,10,national,CN,中国,,,98.877,8815.16,11061.23,6968.35,8389.24,3.543,14.321,16.795,-4.916,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NC,华北,CN,中国,99.335,1103.7,1384.91,872.47,1050.37,3.313,15.166,12.782,-4.657,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NE,东北,CN,中国,98.505,416.44,522.55,329.2,396.32,3.177,17.55,16.651,-2.16,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-EC,华东,CN,中国,97.085,3435.13,4310.38,2715.45,3269.15,3.212,16.501,17.285,-2.132,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-CC,华中,CN,中国,99.193,1174.77,1474.09,928.65,1118.01,2.887,13.948,16.283,-2.162,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-SC,华南,CN,中国,99.571,1117.26,1401.93,883.19,1063.27,3.031,17.575,15.67,-4.325,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-SW,西南,CN,中国,95.442,1023.55,1284.34,809.11,974.09,3.025,12.1,17.931,-1.535,国家统计局,2023-11-10,final
2023-10-01,2023,10,region,CN-R-NW,西北,CN,中国,100.699,544.33,683.02,430.29,518.03,3.225,16.385,15.984,-4.911,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-BJ,北京,CN-R-NC,华北,99.608,326.81,410.08,258.35,311.02,3.209,16.704,14.077,-3.834,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-TJ,天津,CN-R-NC,华北,98.515,131.17,164.58,103.69,124.83,2.977,13.371,13.985,-4.758,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HE,河北,CN-R-NC,华北,100.098,319.59,401.02,252.63,304.15,2.893,16.943,13.236,-4.955,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-SX,山西,CN-R-NC,华北,97.244,187.51,235.28,148.22,178.45,3.501,12.443,14.678,-2.943,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-NM,内蒙古,CN-R-NC,华北,98.79,138.63,173.95,109.58,131.93,2.865,15.715,16.223,-4.11,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-LN,辽宁,CN-R-NE,东北,95.578,220.59,276.8,174.38,209.93,3.36,12.757,17.952,-3.35,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-JL,吉林,CN-R-NE,东北,98.151,81.76,102.6,64.63,77.81,3.188,11.395,13.182,-2.14,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HL,黑龙江,CN-R-NE,东北,96.14,114.09,143.15,90.19,108.57,3.277,15.57,13.33,-4.203,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-SH,上海,CN-R-EC,华东,100.192,316.76,397.47,250.39,301.45,3.009,15.865,13.327,-1.706,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-JS,江苏,CN-R-EC,华东,100.592,882.05,1106.78,697.25,839.42,3.453,12.285,12.965,-1.238,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-ZJ,浙江,CN-R-EC,华东,100.642,601.53,754.8,475.51,572.47,3.205,12.205,14.92,-4.415,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-AH,安徽,CN-R-EC,华东,96.822,317.85,398.84,251.26,302.49,3.434,12.866,18.302,-4.274,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-FJ,福建,CN-R-EC,华东,95.657,348.54,437.35,275.52,331.7,2.876,13.443,12.373,-3.715,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-JX,江西,CN-R-EC,华东,96.972,219.05,274.87,173.16,208.47,3.301,13.599,15.979,-3.442,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-SD,山东,CN-R-EC,华东,100.329,749.35,940.28,592.35,713.14,3.424,16.378,13.721,-1.429,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HA,河南,CN-R-CC,华中,98.575,414.55,520.18,327.7,394.52,2.882,17.424,16.287,-3.0,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HB,湖北,CN-R-CC,华中,96.174,394.03,494.42,311.48,374.99,3.537,15.774,15.095,-1.835,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HN,湖南,CN-R-CC,华中,95.803,366.19,459.49,289.47,348.5,3.423,17.55,17.945,-2.138,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-GD,广东,CN-R-SC,华南,97.081,889.66,1116.34,703.27,846.67,3.461,15.936,12.833,-4.638,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-GX,广西,CN-R-SC,华南,97.761,175.08,219.69,138.4,166.62,3.052,12.91,16.894,-2.698,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-HI,海南,CN-R-SC,华南,100.181,52.51,65.9,41.51,49.98,3.544,11.485,15.468,-1.948,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-CQ,重庆,CN-R-SW,西南,99.808,199.3,250.08,157.55,189.67,3.078,14.47,17.768,-4.693,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-SC,四川,CN-R-SW,西南,100.166,446.86,560.71,353.24,425.26,2.945,17.126,16.49,-4.787,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-GZ,贵州,CN-R-SW,西南,98.409,175.96,220.8,139.1,167.46,3.525,12.472,18.079,-2.26,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-YN,云南,CN-R-SW,西南,96.449,181.07,227.2,143.13,172.32,3.372,15.936,16.404,-2.83,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-XZ,西藏,CN-R-SW,西南,96.471,20.36,25.55,16.09,19.38,3.451,12.152,17.015,-1.747,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-SN,陕西,CN-R-NW,西北,96.128,259.8,326.0,205.37,247.25,3.037,12.167,15.488,-4.844,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-GS,甘肃,CN-R-NW,西北,95.529,76.42,95.89,60.41,72.72,3.24,13.841,16.513,-4.554,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-QH,青海,CN-R-NW,西北,101.211,35.81,44.93,28.3,34.08,3.357,15.952,12.715,-3.399,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-NX,宁夏,CN-R-NW,西北,95.729,53.52,67.16,42.31,50.94,3.17,13.434,13.953,-4.992,国家统计局,2023-11-10,final
2023-10-01,2023,10,province,CN-XJ,新疆,CN-R-NW,西北,98.371,118.78,149.05,93.9,113.04,3.511,11.642,15.252,-2.864,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-GZ-GZ,广州,CN-GD,广东,96.486,174.94,219.52,138.29,166.49,2.962,11.946,17.655,-3.277,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-GD-SZ,深圳,CN-GD,广东,101.173,207.34,260.17,163.9,197.32,3.453,12.168,18.159,-3.384,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,97.448,129.8,162.87,102.61,123.53,3.413,11.316,12.711,-1.392,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-JS-NJ,南京,CN-JS,江苏,96.53,131.83,165.41,104.21,125.46,3.079,14.763,16.378,-3.409,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-HB-WH,武汉,CN-HB,湖北,97.461,95.7,120.08,75.65,91.07,3.375,12.446,17.207,-4.874,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-SC-CD,成都,CN-SC,四川,95.999,105.41,132.27,83.32,100.31,3.487,15.953,17.093,-2.368,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-SN-XA,西安,CN-SN,陕西,100.821,54.96,68.97,43.45,52.31,3.294,15.715,14.126,-1.522,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-JS-SZ,苏州,CN-JS,江苏,98.576,182.19,228.62,144.02,173.39,3.239,17.562,16.018,-2.857,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-SD-QD,青岛,CN-SD,山东,98.842,123.03,154.37,97.25,117.08,3.114,16.245,14.55,-2.562,国家统计局,2023-11-10,final
2023-10-01,2023,10,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,97.779,87.59,109.91,69.24,83.36,3.251,12.154,15.579,-1.166,国家统计局,2023-11-10,final
2023-11-01,2023,11,national,CN,中国,,,97.693,8316.63,12410.35,7586.95,8528.96,3.117,13.11,17.307,-3.756,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NC,华北,CN,中国,100.609,965.56,1440.85,880.85,990.22,3.057,15.768,18.136,-3.641,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NE,东北,CN,中国,97.373,369.79,551.82,337.35,379.23,3.4,16.881,17.927,-2.913,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-EC,华东,CN,中国,100.335,3266.9,4874.98,2980.27,3350.3,2.91,13.254,13.866,-5.114,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-CC,华中,CN,中国,101.107,1170.61,1746.82,1067.91,1200.5,3.044,16.574,18.751,-4.42,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-SC,华南,CN,中国,99.717,1075.77,1605.3,981.38,1103.24,2.853,16.55,14.542,-2.205,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-SW,西南,CN,中国,100.325,966.2,1441.79,881.43,990.86,3.529,15.264,15.868,-3.501,国家统计局,2023-12-11,final
2023-11-01,2023,11,region,CN-R-NW,西北,CN,中国,97.436,501.79,748.8,457.77,514.61,3.343,13.93,13.911,-4.06,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-BJ,北京,CN-R-NC,华北,98.681,299.02,446.22,272.79,306.66,3.402,15.484,16.407,-4.96,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-TJ,天津,CN-R-NC,华北,100.657,114.95,171.53,104.87,117.89,3.145,16.085,17.399,-3.373,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HE,河北,CN-R-NC,华北,97.359,281.37,419.87,256.68,288.55,2.956,12.027,15.929,-5.577,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-SX,山西,CN-R-NC,华北,99.956,162.66,242.73,148.39,166.81,3.074,15.79,15.041,-3.779,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-NM,内蒙古,CN-R-NC,华北,97.947,107.56,160.5,98.12,110.3,3.468,16.645,17.031,-5.958,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-LN,辽宁,CN-R-NE,东北,99.857,194.21,289.82,177.18,199.17,2.912,12.706,15.663,-5.847,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-JL,吉林,CN-R-NE,东北,96.936,73.04,108.99,66.63,74.9,3.422,11.681,13.758,-4.987,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HL,黑龙江,CN-R-NE,东北,101.338,102.54,153.02,93.55,105.16,3.327,15.835,14.703,-4.132,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-SH,上海,CN-R-EC,华东,100.994,309.51,461.86,282.35,317.41,3.374,17.291,18.845,-4.787,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-JS,江苏,CN-R-EC,华东,99.647,814.0,1214.67,742.57,834.78,2.975,12.404,18.798,-2.971,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-ZJ,浙江,CN-R-EC,华东,100.12,574.77,857.69,524.34,589.44,2.955,17.513,14.535,-4.8,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-AH,安徽,CN-R-EC,华东,96.209,306.43,457.25,279.54,314.24,3.227,18.0,19.581,-3.491,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-FJ,福建,CN-R-EC,华东,98.331,316.46,472.23,288.7,324.54,3.247,13.854,15.678,-2.61,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-JX,江西,CN-R-EC,华东,100.32,205.54,306.72,187.51,210.79,3.187,12.428,15.579,-3.621,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-SD,山东,CN-R-EC,华东,98.204,740.2,1104.55,675.26,759.1,2.868,17.552,19.508,-5.127,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HA,河南,CN-R-CC,华中,97.963,428.23,639.02,390.66,439.17,3.229,14.244,17.737,-5.36,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HB,湖北,CN-R-CC,华中,101.454,389.23,580.82,355.08,399.16,2.901,12.102,15.805,-2.174,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HN,湖南,CN-R-CC,华中,99.183,353.16,526.98,322.17,362.17,2.957,14.292,15.312,-4.436,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-GD,广东,CN-R-SC,华南,100.95,845.04,1261.0,770.89,866.62,3.102,17.152,17.189,-3.362,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-GX,广西,CN-R-SC,华南,98.971,180.58,269.46,164.73,185.19,3.018,12.693,15.275,-2.432,国家统计局,2023-12-11,final
2023-11-01,2023,11,province,CN-HI,海南,CN-R-SC,华南,101.306,50.16,74.84,45.75,51.44,3.41,12.867,13.798,-3.04,国家统计局,2023-12-11,final
