ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,m0_100m_cny,m1_100m_cny,m2_100m_cny,m0_yoy_pct,m1_yoy_pct,m2_yoy_pct,social_financing_flow_100m_cny,loan_balance_100m_cny,reserve_ratio_pct,source_org,release_date,data_status
2025-05-01,2025,5,region,CN-R-NW,西北,CN,中国,11147.51,59224.4,232872.15,7.992,6.493,8.366,1962.46,201636.63,7.371,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-BJ,北京,CN-R-NC,华北,6813.0,36196.04,142323.91,8.197,5.385,8.079,1200.35,123233.77,7.451,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-TJ,天津,CN-R-NC,华北,2728.8,14497.56,57004.83,7.603,6.92,7.732,471.53,49358.67,7.353,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HE,河北,CN-R-NC,华北,6841.63,36348.15,142922.02,8.445,5.221,8.51,1152.66,123751.67,7.246,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-SX,山西,CN-R-NC,华北,3957.81,21027.04,82678.96,9.008,5.788,8.228,750.42,71589.1,7.389,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-NM,内蒙古,CN-R-NC,华北,2713.44,14415.92,56683.83,9.046,6.496,7.361,419.95,49080.73,7.238,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-LN,辽宁,CN-R-NE,东北,4461.89,23705.1,93209.16,8.068,6.649,8.556,876.63,80706.87,7.236,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-JL,吉林,CN-R-NE,东北,1742.82,9259.24,36407.59,9.247,6.403,7.66,292.64,31524.18,7.266,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HL,黑龙江,CN-R-NE,东北,2436.41,12944.14,50896.77,8.055,6.252,8.292,454.57,44069.91,7.433,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-SH,上海,CN-R-EC,华东,6801.1,36132.81,142075.33,8.398,6.475,7.566,1239.24,123018.54,7.203,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-JS,江苏,CN-R-EC,华东,18818.46,99978.61,393118.93,7.938,5.766,8.155,3560.86,340389.26,7.249,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-ZJ,浙江,CN-R-EC,华东,12756.18,67770.98,266477.53,8.271,6.022,7.76,2394.25,230734.46,7.39,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-AH,安徽,CN-R-EC,华东,6942.15,36882.19,145021.88,9.053,5.307,7.272,1318.65,125569.87,7.226,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-FJ,福建,CN-R-EC,华东,7313.08,38852.87,152770.66,8.02,6.405,7.536,1106.58,132279.29,7.205,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-JX,江西,CN-R-EC,华东,4612.12,24503.22,96347.42,7.508,6.719,8.25,671.15,83424.19,7.369,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-SD,山东,CN-R-EC,华东,16984.8,90236.74,354813.58,9.121,6.412,8.245,3034.12,307221.86,7.266,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HA,河南,CN-R-CC,华中,8960.91,47607.45,187193.96,8.752,5.775,8.424,1695.68,162085.34,7.174,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HB,湖北,CN-R-CC,华中,8388.71,44567.46,175240.59,8.382,5.713,8.608,1421.92,151735.28,7.356,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HN,湖南,CN-R-CC,华中,7539.59,40056.29,157502.54,8.173,6.331,8.353,1512.04,136376.47,7.392,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-GD,广东,CN-R-SC,华南,20338.38,108053.58,424869.92,7.97,6.243,8.588,4185.68,367881.44,7.447,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-GX,广西,CN-R-SC,华南,4069.2,21618.81,85005.82,7.732,6.832,8.461,873.28,73603.85,7.351,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-HI,海南,CN-R-SC,华南,1212.5,6441.73,25329.08,8.126,5.797,8.201,242.02,21931.65,7.29,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-CQ,重庆,CN-R-SW,西南,4525.4,24042.5,94535.84,9.079,6.631,7.378,725.39,81855.6,7.316,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-SC,四川,CN-R-SW,西南,9556.98,50774.23,199645.79,7.665,5.495,8.031,1541.76,172866.96,7.219,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-GZ,贵州,CN-R-SW,西南,3799.44,20185.66,79370.62,8.981,5.589,8.426,574.29,68724.52,7.206,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-YN,云南,CN-R-SW,西南,3953.31,21003.11,82584.86,8.179,6.639,8.553,676.16,71507.61,7.41,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-XZ,西藏,CN-R-SW,西南,446.28,2371.01,9322.88,7.503,6.387,8.02,77.06,8072.39,7.451,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-SN,陕西,CN-R-NW,西北,5349.52,28420.9,111751.88,8.999,5.859,8.631,860.69,96762.41,7.443,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-GS,甘肃,CN-R-NW,西北,1588.15,8437.51,33176.54,7.627,5.548,7.695,291.68,28726.53,7.405,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-QH,青海,CN-R-NW,西北,730.84,3882.79,15267.22,8.949,6.478,7.824,134.85,13219.4,7.299,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-NX,宁夏,CN-R-NW,西北,1000.21,5313.92,20894.5,8.651,6.758,8.246,200.02,18091.89,7.304,中国人民银行,2025-06-10,final
2025-05-01,2025,5,province,CN-XJ,新疆,CN-R-NW,西北,2478.79,13169.27,51782.01,8.905,6.604,7.382,475.22,44836.4,7.359,中国人民银行,2025-06-10,final
2025-06-01,2025,6,national,CN,中国,,,191329.82,1010487.04,3985855.17,6.308,4.837,7.491,36628.97,3436742.99,7.336,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NC,华北,CN,中国,22625.31,119493.06,471339.06,7.012,4.102,8.495,5151.37,406404.93,7.209,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NE,东北,CN,中国,8756.48,46246.37,182418.28,7.897,3.636,7.996,1664.33,157287.39,7.367,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-EC,华东,CN,中国,76605.16,404581.58,1595867.66,6.877,5.238,7.928,14296.63,1376012.61,7.407,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-CC,华中,CN,中国,24692.6,130411.21,514405.63,7.324,3.65,8.552,4900.46,443538.43,7.399,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-SC,华南,CN,中国,24829.94,131136.53,517266.64,6.444,3.741,8.149,4345.96,446005.29,7.301,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-SW,西南,CN,中国,22468.89,118666.91,468080.31,7.065,3.742,7.189,3956.97,403595.13,7.172,中国人民银行,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NW,西北,CN,中国,11351.44,59951.39,236477.58,6.179,4.737,7.743,2313.24,203899.2,7.368,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-BJ,北京,CN-R-NC,华北,6846.2,36157.47,142622.75,7.538,5.089,7.937,1596.37,122974.3,7.399,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-TJ,天津,CN-R-NC,华北,2631.33,13897.05,54816.75,7.504,5.134,8.164,670.04,47264.91,7.314,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HE,河北,CN-R-NC,华北,6639.27,35064.55,138311.73,7.136,4.775,7.619,1501.99,119257.18,7.383,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-SX,山西,CN-R-NC,华北,3837.91,20269.46,79952.66,6.989,3.464,8.612,822.32,68937.97,7.234,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-NM,内蒙古,CN-R-NC,华北,2670.61,14104.53,55635.16,6.689,4.548,7.444,560.65,47970.57,7.394,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-LN,辽宁,CN-R-NE,东北,4491.41,23720.85,93566.63,6.609,3.973,7.79,944.29,80676.4,7.168,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-JL,吉林,CN-R-NE,东北,1784.76,9426.03,37180.87,6.599,4.905,7.592,314.24,32058.65,7.268,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HL,黑龙江,CN-R-NE,东北,2480.31,13099.49,51670.78,7.02,4.858,7.711,405.79,44552.34,7.27,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-SH,上海,CN-R-EC,华东,6975.71,36841.44,145320.65,6.14,4.187,8.248,1322.15,125300.52,7.206,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-JS,江苏,CN-R-EC,华东,19351.31,102201.79,403133.83,7.774,4.819,7.697,3669.62,347596.02,7.268,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-ZJ,浙江,CN-R-EC,华东,13239.86,69924.84,275817.78,8.013,4.535,7.064,2166.02,237819.69,7.409,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-AH,安徽,CN-R-EC,华东,7334.85,38738.17,152802.3,7.817,5.05,7.265,1517.04,131751.47,7.389,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-FJ,福建,CN-R-EC,华东,7478.5,39496.86,155794.95,6.052,3.622,7.928,1533.34,134331.82,7.424,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-JX,江西,CN-R-EC,华东,4854.78,25639.98,101136.64,6.896,4.384,8.194,987.8,87203.52,7.17,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-SD,山东,CN-R-EC,华东,17370.15,91738.5,361861.5,7.023,3.348,7.735,3100.65,312009.58,7.231,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HA,河南,CN-R-CC,华中,9004.67,47557.15,187588.68,7.196,4.499,7.866,1789.47,161745.48,7.296,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HB,湖北,CN-R-CC,华中,8556.77,45191.63,178257.91,8.021,3.633,7.849,1690.99,153700.17,7.314,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HN,湖南,CN-R-CC,华中,7131.16,37662.43,148559.04,7.876,4.78,7.601,1420.0,128092.77,7.378,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-GD,广东,CN-R-SC,华南,19708.6,104088.74,410576.91,7.253,3.54,8.069,3538.28,354013.69,7.421,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-GX,广西,CN-R-SC,华南,3965.3,20942.3,82606.67,7.162,3.428,7.56,603.78,71226.35,7.331,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-HI,海南,CN-R-SC,华南,1156.04,6105.5,24083.06,6.688,4.844,8.593,203.9,20765.25,7.301,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-CQ,重庆,CN-R-SW,西南,4419.54,23341.28,92069.42,7.5,4.296,8.128,851.46,79385.46,7.451,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-SC,四川,CN-R-SW,西南,9913.92,52359.26,206530.53,6.867,3.956,8.612,1661.49,178077.81,7.407,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-GZ,贵州,CN-R-SW,西南,3655.49,19306.07,76152.56,7.281,4.044,8.43,658.86,65661.39,7.409,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-YN,云南,CN-R-SW,西南,4034.87,21309.68,84055.8,7.551,3.36,7.485,712.34,72475.83,7.449,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-XZ,西藏,CN-R-SW,西南,445.08,2350.62,9272.0,6.03,3.689,8.226,72.82,7994.63,7.401,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-SN,陕西,CN-R-NW,西北,5394.5,28490.5,112380.47,7.514,4.978,7.555,1200.52,96898.35,7.291,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-GS,甘肃,CN-R-NW,西北,1626.69,8591.17,33887.74,6.894,4.394,7.763,310.16,29219.19,7.431,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-QH,青海,CN-R-NW,西北,757.96,4003.07,15790.08,7.56,4.738,7.816,140.11,13614.76,7.262,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-NX,宁夏,CN-R-NW,西北,1041.31,5499.58,21693.02,6.431,5.028,7.07,188.39,18704.47,7.35,中国人民银行,2025-07-11,final
2025-06-01,2025,6,province,CN-XJ,新疆,CN-R-NW,西北,2530.98,13367.07,52726.27,6.658,3.637,8.09,474.07,45462.43,7.195,中国人民银行,2025-07-11,final
2025-07-01,2025,7,national,CN,中国,,,193160.19,1008482.01,3987145.07,5.567,5.921,7.489,35975.43,3442137.69,7.201,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-NC,华北,CN,中国,22846.25,119279.44,471584.43,6.48,6.152,7.477,4549.55,407123.02,7.201,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-NE,东北,CN,中国,9049.03,47244.62,186786.82,5.32,5.243,7.5,1887.21,161254.72,7.163,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-EC,华东,CN,中国,76126.02,397451.02,1571366.53,6.299,6.871,7.905,12274.69,1356574.66,7.289,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-CC,华中,CN,中国,26032.9,135916.77,537361.96,6.581,6.817,7.791,5396.5,463909.34,7.308,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-SC,华南,CN,中国,25366.1,132435.44,523598.15,5.104,5.207,6.831,5317.1,452026.92,7.281,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-SW,西南,CN,中国,22533.69,117647.56,465132.63,5.301,6.402,7.14,4440.91,401553.12,7.374,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,region,CN-R-NW,西北,CN,中国,11206.2,58507.17,231314.56,6.403,5.808,7.538,2109.47,199695.91,7.355,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-BJ,北京,CN-R-NC,华北,6949.66,36283.92,143452.48,4.836,5.965,7.368,1376.93,123843.8,7.157,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-TJ,天津,CN-R-NC,华北,2660.54,13890.61,54918.09,6.513,6.098,7.37,497.24,47411.27,7.31,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HE,河北,CN-R-NC,华北,6671.46,34831.45,137709.97,5.418,6.204,7.511,1326.14,118886.24,7.19,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-SX,山西,CN-R-NC,华北,3898.76,20355.33,80477.03,6.61,6.325,8.156,844.74,69476.53,7.289,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-NM,内蒙古,CN-R-NC,华北,2665.82,13918.13,55026.87,5.861,7.032,7.656,504.5,47505.19,7.316,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-LN,辽宁,CN-R-NE,东北,4705.61,24567.79,97131.47,5.365,6.16,7.267,953.5,83854.45,7.285,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-JL,吉林,CN-R-NE,东北,1830.26,9555.71,37779.53,5.293,6.696,7.528,369.9,32615.4,7.359,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HL,黑龙江,CN-R-NE,东北,2513.16,13121.13,51875.82,5.754,5.806,7.735,563.81,44784.86,7.419,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-SH,上海,CN-R-EC,华东,6996.15,36526.63,144412.07,6.359,6.359,7.273,1000.15,124672.22,7.176,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-JS,江苏,CN-R-EC,华东,19515.77,101891.06,402837.57,6.404,6.658,7.937,3167.31,347773.25,7.341,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-ZJ,浙江,CN-R-EC,华东,12847.5,67076.33,265193.65,6.056,5.402,7.917,2082.74,228944.03,7.395,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-AH,安徽,CN-R-EC,华东,7151.81,37339.34,147625.21,4.883,7.058,7.205,1134.37,127446.15,7.345,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-FJ,福建,CN-R-EC,华东,7721.53,40313.81,159385.12,4.933,5.698,7.996,1137.76,137598.59,7.243,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-JX,江西,CN-R-EC,华东,4800.04,25060.84,99080.78,5.763,6.237,8.288,866.25,85537.31,7.132,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-SD,山东,CN-R-EC,华东,17093.21,89243.01,352832.13,5.119,5.594,6.974,2886.12,304603.11,7.401,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HA,河南,CN-R-CC,华中,9736.31,50832.91,200973.5,4.884,5.137,7.341,1938.88,173502.21,7.359,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HB,湖北,CN-R-CC,华中,8762.22,45747.23,180866.72,5.691,5.733,8.167,1710.21,156143.84,7.353,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HN,湖南,CN-R-CC,华中,7534.37,39336.63,155521.74,4.882,6.024,8.175,1747.41,134263.29,7.129,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-GD,广东,CN-R-SC,华南,20122.84,105060.58,415368.64,6.492,5.289,6.876,4365.33,358591.42,7.337,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-GX,广西,CN-R-SC,华南,4060.41,21199.28,83813.71,5.998,5.744,6.782,741.68,72357.13,7.338,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-HI,海南,CN-R-SC,华南,1182.85,6175.57,24415.8,5.631,5.697,8.333,210.09,21078.37,7.207,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-CQ,重庆,CN-R-SW,西南,4538.77,23696.78,93687.87,6.497,6.313,8.152,755.05,80881.56,7.31,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-SC,四川,CN-R-SW,西南,9711.34,50702.56,200458.2,6.064,6.125,7.868,2095.02,173057.33,7.169,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-GZ,贵州,CN-R-SW,西南,3789.14,19782.93,78214.02,6.106,5.821,7.451,768.1,67522.86,7.39,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-YN,云南,CN-R-SW,西南,4030.48,21043.01,83195.86,6.557,6.567,6.928,743.03,71823.72,7.369,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-XZ,西藏,CN-R-SW,西南,463.95,2422.27,9576.69,5.788,5.649,7.522,79.72,8267.64,7.401,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-SN,陕西,CN-R-NW,西北,5273.18,27531.09,108847.2,5.467,5.187,6.879,940.69,93968.74,7.235,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-GS,甘肃,CN-R-NW,西北,1588.88,8295.48,32797.11,6.672,5.295,7.355,319.18,28314.04,7.238,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-QH,青海,CN-R-NW,西北,750.79,3919.84,15497.51,5.858,6.456,7.233,126.81,13379.14,7.167,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-NX,宁夏,CN-R-NW,西北,1053.96,5502.71,21755.57,5.559,6.343,7.841,200.86,18781.78,7.299,中国人民银行,2025-08-10,revised
2025-07-01,2025,7,province,CN-XJ,新疆,CN-R-NW,西北,2539.38,13258.05,52417.18,4.994,6.046,7.547,521.93,45252.21,7.369,中国人民银行,2025-08-10,revised
2025-08-01,2025,8,national,CN,中国,,,193605.02,1010660.9,4009635.68,8.511,5.094,8.555,37716.32,3450242.76,7.38,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-NC,华北,CN,中国,23076.24,120463.03,477917.79,8.002,5.232,7.166,4228.1,411242.46,7.351,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-NE,东北,CN,中国,8752.11,45687.91,181259.51,7.27,4.78,8.423,1881.78,155971.59,7.454,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-EC,华东,CN,中国,76881.21,401336.88,1592239.98,9.011,3.97,8.01,13852.7,1370103.15,7.416,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-CC,华中,CN,中国,25462.14,132917.99,527330.9,8.278,5.24,7.781,5063.73,453761.83,7.322,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-SC,华南,CN,中国,25527.11,133257.15,528676.45,8.681,5.363,7.403,4812.2,454919.66,7.46,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-SW,西南,CN,中国,22406.96,116969.28,464056.92,8.882,5.521,7.656,5108.91,399315.33,7.183,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,region,CN-R-NW,西北,CN,中国,11499.26,60028.66,238154.13,7.159,5.015,8.326,2768.9,204928.74,7.251,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-BJ,北京,CN-R-NC,华北,6906.49,36053.37,143036.0,7.562,3.918,7.254,1192.42,123080.74,7.457,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-TJ,天津,CN-R-NC,华北,2637.47,13768.17,54623.01,8.571,5.176,8.476,543.9,47002.44,7.341,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HE,河北,CN-R-NC,华北,6970.9,36389.62,144370.02,7.274,4.279,7.11,1330.32,124228.65,7.366,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-SX,山西,CN-R-NC,华北,3893.54,20325.15,80636.76,8.84,5.626,7.127,648.69,69386.96,7.22,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-NM,内蒙古,CN-R-NC,华北,2667.84,13926.71,55251.99,8.33,4.132,7.254,512.77,47543.67,7.468,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-LN,辽宁,CN-R-NE,东北,4582.5,23921.65,94905.3,8.505,3.805,7.134,935.27,81664.86,7.384,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-JL,吉林,CN-R-NE,东北,1732.34,9043.2,35877.47,8.436,4.956,8.355,426.26,30872.12,7.463,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HL,黑龙江,CN-R-NE,东北,2437.26,12723.06,50476.74,8.667,4.074,7.967,520.25,43434.61,7.322,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-SH,上海,CN-R-EC,华东,7034.56,36721.97,145688.57,7.299,5.364,7.183,1187.17,125363.25,7.369,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-JS,江苏,CN-R-EC,华东,19488.91,101736.43,403623.04,9.0,4.674,7.136,3753.73,347312.72,7.314,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-ZJ,浙江,CN-R-EC,华东,13531.95,70639.74,280251.87,7.578,4.224,7.755,2295.96,241153.32,7.212,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-AH,安徽,CN-R-EC,华东,7136.8,37255.67,147805.9,8.391,4.745,8.451,1341.05,127185.19,7.275,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-FJ,福建,CN-R-EC,华东,7566.91,39500.9,156713.54,7.924,4.731,7.519,1329.55,134850.09,7.267,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-JX,江西,CN-R-EC,华东,4949.17,25835.8,102499.4,8.428,5.255,7.204,879.04,88199.49,7.314,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-SD,山东,CN-R-EC,华东,17172.91,89646.37,355657.66,8.702,5.194,8.169,3066.21,306039.09,7.287,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HA,河南,CN-R-CC,华中,9458.23,49374.09,195883.8,8.942,5.277,7.394,1696.38,168555.64,7.27,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HB,湖北,CN-R-CC,华中,8732.82,45587.28,180860.25,7.569,3.812,7.586,1763.99,155628.05,7.363,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HN,湖南,CN-R-CC,华中,7271.08,37956.62,150586.85,7.975,4.947,7.749,1603.36,129578.15,7.32,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-GD,广东,CN-R-SC,华南,20182.4,105356.54,417985.24,8.237,3.737,8.34,3840.73,359671.22,7.232,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-GX,广西,CN-R-SC,华南,4111.46,21462.72,85149.91,8.715,4.297,7.576,761.81,73270.47,7.265,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-HI,海南,CN-R-SC,华南,1233.26,6437.89,25541.29,7.808,4.554,7.188,209.66,21977.97,7.182,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-CQ,重庆,CN-R-SW,西南,4503.64,23510.01,93272.19,8.525,4.171,8.606,1069.27,80259.58,7.252,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-SC,四川,CN-R-SW,西南,9673.67,50498.74,200345.66,7.974,4.296,7.75,2285.53,172395.0,7.397,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-GZ,贵州,CN-R-SW,西南,3699.89,19314.25,76626.2,8.507,5.467,7.581,803.17,65935.91,7.413,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-YN,云南,CN-R-SW,西南,4083.25,21315.45,84565.64,8.119,5.577,7.929,832.94,72767.7,7.401,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-XZ,西藏,CN-R-SW,西南,446.51,2330.84,9247.23,7.639,4.381,7.958,118.01,7957.13,7.205,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-SN,陕西,CN-R-NW,西北,5388.43,28128.78,111596.42,8.686,5.17,8.196,1193.33,96027.36,7.38,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-GS,甘肃,CN-R-NW,西北,1691.3,8828.94,35027.41,7.693,4.764,7.896,445.62,30140.66,7.362,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-QH,青海,CN-R-NW,西北,737.89,3851.97,15282.09,7.445,5.387,8.168,183.56,13150.05,7.25,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-NX,宁夏,CN-R-NW,西北,1080.31,5639.47,22373.7,8.212,4.538,7.92,249.9,19252.3,7.224,中国人民银行,2025-09-10,revised
2025-08-01,2025,8,province,CN-XJ,新疆,CN-R-NW,西北,2601.33,13579.5,53874.51,8.177,5.432,7.524,696.48,46358.37,7.4,中国人民银行,2025-09-10,revised
2025-09-01,2025,9,national,CN,中国,,,193318.47,1021191.27,4021791.26,8.366,5.936,8.527,36569.22,3458501.3,7.365,中国人民银行,2025-10-11,revised
2025-09-01,2025,9,region,CN-R-NC,华北,CN,中国,23862.72,126053.15,496439.29,8.227,6.26,7.419,4969.21,426908.27,7.216,中国人民银行,2025-10-11,revised
