ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_index,manufacturing_index,mining_index,utilities_index,hightech_index,equipment_mfg_index,capacity_utilization_pct,yoy_growth_pct,mom_growth_sa_pct,source_org,release_date,data_status
2023-12-01,2023,12,city,CN-SD-QD,青岛,CN-SD,山东,152.9,153.496,140.545,164.906,174.722,167.636,76.669,5.907,-0.037,国家统计局,2024-01-10,final
2023-12-01,2023,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,158.251,158.212,153.064,165.339,184.919,170.37,76.747,5.719,0.171,国家统计局,2024-01-10,final
2024-01-01,2024,1,national,CN,中国,,,159.845,158.319,151.449,166.325,174.641,177.657,77.3,7.053,1.289,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-NC,华北,CN,中国,161.603,166.006,159.152,170.896,176.348,175.056,77.904,5.9,0.538,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-NE,东北,CN,中国,154.112,152.095,145.388,166.001,178.836,163.317,75.255,5.901,0.953,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-EC,华东,CN,中国,155.287,155.238,149.391,158.523,172.345,162.465,77.956,7.255,0.632,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-CC,华中,CN,中国,159.027,161.462,153.693,161.235,180.649,177.605,76.405,6.7,0.583,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-SC,华南,CN,中国,157.855,158.785,141.49,167.13,170.528,164.0,77.021,5.738,0.146,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-SW,西南,CN,中国,156.669,155.048,152.732,166.77,177.365,161.393,76.336,5.116,0.587,国家统计局,2024-02-10,final
2024-01-01,2024,1,region,CN-R-NW,西北,CN,中国,160.253,160.785,155.529,162.214,186.765,171.709,78.151,7.242,0.762,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-BJ,北京,CN-R-NC,华北,165.483,168.036,160.548,168.744,180.947,176.103,75.921,5.403,1.278,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-TJ,天津,CN-R-NC,华北,161.798,158.993,146.001,171.321,185.416,167.013,76.955,7.534,0.713,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HE,河北,CN-R-NC,华北,165.139,169.734,150.885,168.534,180.359,182.308,75.247,6.046,0.201,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SX,山西,CN-R-NC,华北,156.518,160.592,143.145,161.505,180.181,171.367,73.951,6.12,0.695,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-NM,内蒙古,CN-R-NC,华北,155.901,160.725,138.805,164.531,172.881,174.458,74.949,5.581,0.119,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-LN,辽宁,CN-R-NE,东北,154.883,152.662,149.489,161.345,168.276,161.355,74.951,6.673,0.543,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-JL,吉林,CN-R-NE,东北,159.448,157.137,151.56,169.02,175.013,170.631,75.597,7.701,0.97,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HL,黑龙江,CN-R-NE,东北,159.49,165.602,150.343,168.324,173.732,170.26,77.185,5.497,0.777,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SH,上海,CN-R-EC,华东,152.493,155.096,146.415,160.057,177.247,159.254,75.867,6.051,0.247,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-JS,江苏,CN-R-EC,华东,163.507,166.341,151.517,174.119,179.327,180.778,75.97,6.416,0.39,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-ZJ,浙江,CN-R-EC,华东,166.403,172.27,154.582,180.778,180.368,179.884,76.09,7.855,1.203,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-AH,安徽,CN-R-EC,华东,162.993,166.248,153.17,175.641,181.319,176.325,74.02,5.719,0.205,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-FJ,福建,CN-R-EC,华东,164.202,162.34,149.456,169.086,187.055,175.337,74.556,7.635,1.175,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-JX,江西,CN-R-EC,华东,162.378,161.563,155.506,164.673,182.557,178.212,76.157,5.59,0.879,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SD,山东,CN-R-EC,华东,166.997,168.33,153.711,172.981,191.221,182.443,75.232,6.933,0.455,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HA,河南,CN-R-CC,华中,161.99,166.414,148.275,173.743,180.13,179.82,77.935,7.05,1.067,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HB,湖北,CN-R-CC,华中,164.629,167.036,154.617,176.219,190.541,170.385,73.953,7.416,1.164,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HN,湖南,CN-R-CC,华中,159.564,160.998,144.636,170.152,182.22,164.937,77.851,6.238,0.427,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-GD,广东,CN-R-SC,华南,163.317,167.28,148.441,168.889,179.889,168.783,77.853,6.116,0.205,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-GX,广西,CN-R-SC,华南,156.1,154.206,147.956,165.236,179.897,160.365,74.064,5.618,0.751,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-HI,海南,CN-R-SC,华南,157.643,155.312,153.399,160.005,169.373,162.769,74.518,6.745,1.208,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-CQ,重庆,CN-R-SW,西南,157.632,161.455,155.93,168.954,173.437,170.883,76.802,6.377,0.719,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SC,四川,CN-R-SW,西南,157.894,157.309,145.099,160.875,171.708,174.658,78.044,7.1,0.994,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-GZ,贵州,CN-R-SW,西南,163.626,169.54,159.163,170.687,190.986,179.581,75.328,7.952,1.005,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-YN,云南,CN-R-SW,西南,159.564,163.293,153.877,169.95,183.251,165.638,75.818,6.731,0.96,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-XZ,西藏,CN-R-SW,西南,160.703,163.8,158.847,170.591,180.388,169.616,74.213,5.782,0.654,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-SN,陕西,CN-R-NW,西北,154.461,151.809,150.805,159.917,170.289,160.167,76.069,7.654,0.252,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-GS,甘肃,CN-R-NW,西北,165.718,163.121,148.777,174.023,179.488,179.194,78.166,7.775,0.524,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-QH,青海,CN-R-NW,西北,153.14,157.95,146.427,161.859,170.174,167.552,74.989,8.142,0.657,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-NX,宁夏,CN-R-NW,西北,157.018,155.028,153.32,160.226,177.023,164.387,75.712,5.69,0.454,国家统计局,2024-02-10,final
2024-01-01,2024,1,province,CN-XJ,新疆,CN-R-NW,西北,162.716,165.543,144.894,175.176,180.788,181.146,74.331,5.681,1.02,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-GZ-GZ,广州,CN-GD,广东,163.536,163.421,153.659,166.468,189.81,168.321,75.526,6.362,1.262,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-GD-SZ,深圳,CN-GD,广东,161.095,158.637,158.693,169.208,184.172,176.751,75.832,5.965,1.191,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,155.638,161.806,147.416,161.846,170.601,171.63,75.376,6.635,1.133,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-JS-NJ,南京,CN-JS,江苏,152.187,154.473,140.024,162.988,177.196,160.47,74.718,7.383,0.291,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-HB-WH,武汉,CN-HB,湖北,153.902,157.789,150.63,163.741,167.772,164.986,76.305,4.985,0.422,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SC-CD,成都,CN-SC,四川,167.28,173.37,157.665,170.386,190.332,178.957,76.961,6.588,1.274,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SN-XA,西安,CN-SN,陕西,163.703,161.547,146.792,165.907,189.494,171.691,73.957,6.874,0.97,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-JS-SZ,苏州,CN-JS,江苏,154.465,156.811,137.491,163.643,167.495,157.905,77.977,5.239,0.648,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-SD-QD,青岛,CN-SD,山东,162.973,167.626,156.086,177.611,178.155,179.079,76.615,7.198,0.84,国家统计局,2024-02-10,final
2024-01-01,2024,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,167.389,167.265,160.289,170.471,188.924,183.441,75.17,7.971,0.945,国家统计局,2024-02-10,final
2024-02-01,2024,2,national,CN,中国,,,160.703,161.459,158.351,173.282,174.366,172.621,75.608,5.891,0.768,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NC,华北,CN,中国,158.025,156.412,141.296,171.166,181.076,164.213,77.931,8.472,0.101,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NE,东北,CN,中国,157.713,156.618,141.909,168.404,176.124,171.311,75.737,8.289,0.189,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-EC,华东,CN,中国,166.682,163.718,155.29,179.544,181.409,174.358,78.724,7.13,1.027,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-CC,华中,CN,中国,161.98,160.697,151.043,163.788,183.133,178.544,78.612,8.627,0.991,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-SC,华南,CN,中国,167.065,171.93,152.296,178.758,191.167,171.942,76.506,5.778,0.933,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-SW,西南,CN,中国,159.065,158.796,150.577,162.037,175.672,168.701,78.09,6.637,0.369,国家统计局,2024-03-12,final
2024-02-01,2024,2,region,CN-R-NW,西北,CN,中国,156.83,159.194,149.369,167.332,175.739,174.804,75.235,8.779,0.29,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-BJ,北京,CN-R-NC,华北,155.093,155.64,147.495,160.185,178.601,170.636,76.468,6.21,0.066,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-TJ,天津,CN-R-NC,华北,163.409,166.907,147.547,174.389,187.946,182.489,75.875,6.216,0.824,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HE,河北,CN-R-NC,华北,156.789,153.71,140.626,160.891,182.747,159.961,76.08,7.913,0.519,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SX,山西,CN-R-NC,华北,165.246,162.867,161.787,173.112,183.125,176.063,78.819,8.751,1.148,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-NM,内蒙古,CN-R-NC,华北,165.388,170.848,159.482,176.238,186.0,171.8,77.655,8.604,0.946,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-LN,辽宁,CN-R-NE,东北,162.194,166.833,144.435,164.666,173.858,172.862,75.456,6.943,0.08,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JL,吉林,CN-R-NE,东北,162.139,161.511,145.748,169.247,189.253,177.07,77.201,7.756,1.011,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HL,黑龙江,CN-R-NE,东北,159.19,156.167,143.248,170.436,176.146,175.74,74.78,7.682,1.125,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SH,上海,CN-R-EC,华东,155.245,161.147,147.561,163.437,172.221,162.126,75.846,8.359,1.138,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JS,江苏,CN-R-EC,华东,155.381,161.553,145.583,165.107,171.364,163.303,75.06,7.842,0.159,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-ZJ,浙江,CN-R-EC,华东,156.947,155.372,154.352,158.517,179.604,160.325,77.905,5.895,1.201,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-AH,安徽,CN-R-EC,华东,161.904,165.157,149.073,171.681,186.207,179.529,76.479,8.789,0.558,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-FJ,福建,CN-R-EC,华东,159.2,162.817,147.18,165.426,181.742,168.787,74.838,6.004,0.104,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-JX,江西,CN-R-EC,华东,167.81,165.997,153.93,179.501,184.552,172.547,77.586,7.181,1.101,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SD,山东,CN-R-EC,华东,165.996,170.241,150.328,175.812,185.922,182.784,77.047,6.384,1.166,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HA,河南,CN-R-CC,华中,165.086,166.474,151.927,168.633,189.086,177.834,78.023,6.714,1.228,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HB,湖北,CN-R-CC,华中,161.349,163.942,143.905,163.325,182.711,172.314,76.673,5.879,0.419,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HN,湖南,CN-R-CC,华中,157.51,157.798,140.372,160.343,175.379,171.676,75.272,7.86,1.208,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GD,广东,CN-R-SC,华南,164.197,168.981,146.913,178.191,183.213,182.31,76.774,8.522,1.056,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GX,广西,CN-R-SC,华南,165.379,170.27,154.006,174.164,180.641,184.109,75.662,7.675,0.627,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-HI,海南,CN-R-SC,华南,160.381,164.342,143.409,173.458,186.819,172.211,76.732,8.343,0.767,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-CQ,重庆,CN-R-SW,西南,162.558,164.615,145.792,177.056,181.014,167.053,78.24,7.125,0.258,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SC,四川,CN-R-SW,西南,153.241,154.068,151.625,155.257,169.643,162.747,75.881,8.43,1.062,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GZ,贵州,CN-R-SW,西南,164.584,164.893,154.429,179.023,189.192,168.245,77.019,8.724,1.197,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-YN,云南,CN-R-SW,西南,161.328,166.885,155.114,175.283,182.358,178.68,77.101,8.025,0.706,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-XZ,西藏,CN-R-SW,西南,166.966,164.197,150.24,170.346,193.887,177.968,76.816,7.021,1.079,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-SN,陕西,CN-R-NW,西北,154.791,159.807,141.809,162.31,169.382,163.545,76.471,7.912,0.899,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-GS,甘肃,CN-R-NW,西北,159.706,164.709,151.359,164.429,172.994,172.592,77.554,7.629,0.557,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-QH,青海,CN-R-NW,西北,166.286,172.554,162.232,175.112,181.879,186.096,77.385,6.781,0.682,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-NX,宁夏,CN-R-NW,西北,154.924,160.872,150.058,158.732,176.724,170.557,77.443,6.407,0.56,国家统计局,2024-03-12,final
2024-02-01,2024,2,province,CN-XJ,新疆,CN-R-NW,西北,160.167,161.546,158.297,167.7,175.293,172.037,78.737,7.173,1.146,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-GZ-GZ,广州,CN-GD,广东,159.486,164.247,143.42,173.11,179.687,174.701,77.378,8.188,0.469,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-GD-SZ,深圳,CN-GD,广东,168.518,172.283,159.41,178.841,196.406,183.908,78.858,8.874,0.581,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,165.564,167.231,150.044,169.331,183.043,171.066,76.455,7.603,0.25,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-JS-NJ,南京,CN-JS,江苏,163.802,165.081,161.163,172.253,181.095,173.628,75.878,7.237,1.027,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-HB-WH,武汉,CN-HB,湖北,167.764,164.471,159.747,173.881,193.063,179.55,75.876,7.883,0.516,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SC-CD,成都,CN-SC,四川,158.375,156.387,149.118,161.233,172.538,172.184,76.131,7.502,0.316,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SN-XA,西安,CN-SN,陕西,159.847,162.339,158.163,169.097,184.169,171.48,77.921,5.914,0.521,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-JS-SZ,苏州,CN-JS,江苏,160.271,161.432,154.746,162.846,173.997,166.769,76.48,6.428,1.216,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-SD-QD,青岛,CN-SD,山东,153.293,154.381,148.101,164.883,170.823,163.969,76.57,6.446,0.161,国家统计局,2024-03-12,final
2024-02-01,2024,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,161.168,161.871,149.385,170.717,187.381,177.714,78.554,8.66,0.382,国家统计局,2024-03-12,final
2024-03-01,2024,3,national,CN,中国,,,161.41,161.215,152.075,171.737,183.287,172.306,76.396,9.011,1.035,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NC,华北,CN,中国,157.583,163.846,151.369,165.487,177.821,163.898,78.438,7.715,0.518,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NE,东北,CN,中国,163.618,169.746,159.07,170.114,179.238,176.58,78.094,6.707,0.817,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-EC,华东,CN,中国,161.014,164.959,150.832,170.509,184.23,172.639,76.936,7.633,0.668,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-CC,华中,CN,中国,155.603,158.042,150.49,166.808,180.83,163.397,78.344,6.458,0.524,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-SC,华南,CN,中国,159.862,163.676,152.897,170.785,178.273,173.437,79.336,8.884,1.019,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-SW,西南,CN,中国,166.291,163.969,163.531,181.137,179.18,170.783,78.771,8.269,0.576,国家统计局,2024-04-10,final
2024-03-01,2024,3,region,CN-R-NW,西北,CN,中国,157.687,162.024,147.413,165.558,178.964,170.572,75.935,8.48,0.117,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-BJ,北京,CN-R-NC,华北,159.787,165.208,158.172,161.835,176.637,164.147,75.516,8.212,0.08,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-TJ,天津,CN-R-NC,华北,167.618,166.428,150.464,176.435,186.194,175.141,77.878,6.688,1.01,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HE,河北,CN-R-NC,华北,166.35,168.433,150.939,169.986,183.168,180.907,76.525,7.06,0.702,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SX,山西,CN-R-NC,华北,164.403,164.386,152.375,171.793,177.96,184.118,79.328,7.556,0.533,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-NM,内蒙古,CN-R-NC,华北,156.262,157.384,144.945,165.896,172.374,165.889,77.603,8.737,-0.017,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-LN,辽宁,CN-R-NE,东北,157.106,161.578,146.959,160.727,182.536,163.634,77.076,7.207,0.981,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JL,吉林,CN-R-NE,东北,168.855,167.394,151.302,172.999,195.636,186.655,79.29,6.864,0.758,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HL,黑龙江,CN-R-NE,东北,154.542,155.403,152.201,167.502,169.685,158.268,75.264,6.159,0.871,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SH,上海,CN-R-EC,华东,158.633,158.536,146.191,167.742,184.07,175.165,78.072,6.639,0.437,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JS,江苏,CN-R-EC,华东,164.048,165.916,149.496,178.149,191.408,169.306,76.238,9.005,0.381,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-ZJ,浙江,CN-R-EC,华东,159.916,157.79,153.519,168.386,176.595,165.035,75.784,6.369,0.467,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-AH,安徽,CN-R-EC,华东,160.317,163.059,157.928,167.58,173.358,165.527,75.371,6.036,0.174,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-FJ,福建,CN-R-EC,华东,168.928,165.724,156.949,175.73,188.27,176.155,78.551,8.217,0.754,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-JX,江西,CN-R-EC,华东,167.094,166.471,154.771,175.717,185.371,180.368,77.422,6.711,1.034,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SD,山东,CN-R-EC,华东,154.877,155.043,153.101,166.179,176.609,161.929,79.012,8.34,0.343,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HA,河南,CN-R-CC,华中,164.829,170.676,154.729,178.191,185.257,175.742,77.44,6.823,0.534,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HB,湖北,CN-R-CC,华中,164.46,164.642,155.496,174.12,182.794,179.992,78.813,7.789,0.182,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HN,湖南,CN-R-CC,华中,154.812,158.903,137.99,165.201,168.306,160.685,79.136,9.094,0.598,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GD,广东,CN-R-SC,华南,156.326,155.877,152.162,169.784,171.185,160.819,76.977,8.706,0.119,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GX,广西,CN-R-SC,华南,160.286,162.218,147.021,163.837,172.191,167.077,75.689,8.312,0.622,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-HI,海南,CN-R-SC,华南,162.577,161.669,153.492,165.647,181.324,178.601,77.053,8.248,0.303,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-CQ,重庆,CN-R-SW,西南,158.912,165.066,145.098,168.295,175.018,174.514,78.0,6.795,0.558,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SC,四川,CN-R-SW,西南,156.045,154.271,140.744,168.987,180.981,164.989,76.186,7.447,0.186,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GZ,贵州,CN-R-SW,西南,161.541,164.387,153.26,163.986,178.112,175.87,74.951,8.549,0.184,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-YN,云南,CN-R-SW,西南,168.772,175.018,151.18,172.243,195.095,182.285,76.688,8.064,0.37,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-XZ,西藏,CN-R-SW,西南,168.699,171.212,151.017,170.539,187.357,186.7,76.568,9.034,0.61,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-SN,陕西,CN-R-NW,西北,163.189,161.923,153.325,166.08,188.738,169.354,75.553,7.832,0.007,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-GS,甘肃,CN-R-NW,西北,153.678,154.528,146.012,159.694,170.884,160.837,77.536,8.021,0.108,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-QH,青海,CN-R-NW,西北,166.526,165.772,162.468,169.954,182.66,173.172,77.904,7.953,0.443,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-NX,宁夏,CN-R-NW,西北,168.169,172.771,162.252,179.949,189.738,184.229,77.551,6.196,0.416,国家统计局,2024-04-10,final
2024-03-01,2024,3,province,CN-XJ,新疆,CN-R-NW,西北,154.337,157.004,151.586,156.618,174.985,165.828,76.677,7.881,0.505,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-GZ-GZ,广州,CN-GD,广东,155.833,155.006,145.607,165.136,170.388,160.376,74.973,8.676,0.832,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-GD-SZ,深圳,CN-GD,广东,157.939,163.945,153.479,165.674,176.453,168.03,77.026,8.833,0.138,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,156.576,159.64,141.2,164.934,173.859,160.878,78.271,8.832,1.079,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-JS-NJ,南京,CN-JS,江苏,162.788,160.922,156.282,171.821,188.395,176.752,75.879,6.542,0.453,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-HB-WH,武汉,CN-HB,湖北,165.296,167.586,157.954,174.601,184.156,170.191,75.623,6.474,0.093,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SC-CD,成都,CN-SC,四川,153.763,155.336,138.107,156.855,179.553,167.361,78.116,7.36,0.181,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SN-XA,西安,CN-SN,陕西,168.319,165.4,161.955,171.559,196.789,183.783,75.973,6.582,0.159,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-JS-SZ,苏州,CN-JS,江苏,162.245,160.595,153.121,174.061,178.14,176.434,77.755,9.08,0.348,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-SD-QD,青岛,CN-SD,山东,164.354,164.847,150.283,174.688,182.589,180.399,78.771,6.519,0.591,国家统计局,2024-04-10,final
2024-03-01,2024,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,162.869,163.72,150.811,169.539,175.464,178.77,78.189,6.813,-0.028,国家统计局,2024-04-10,final
2024-04-01,2024,4,national,CN,中国,,,161.943,162.683,149.392,174.522,186.734,177.822,78.314,9.043,0.502,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NC,华北,CN,中国,157.732,155.565,152.457,171.243,175.945,162.006,76.203,8.647,0.023,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NE,东北,CN,中国,165.608,171.136,163.054,170.359,186.258,181.43,75.702,7.535,0.614,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-EC,华东,CN,中国,156.03,154.738,139.863,159.999,178.607,170.695,79.172,6.572,0.273,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-CC,华中,CN,中国,169.774,174.759,160.191,173.382,187.032,182.462,79.114,8.845,-0.043,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-SC,华南,CN,中国,167.204,173.426,162.606,176.885,179.732,185.34,78.161,8.461,1.137,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-SW,西南,CN,中国,164.222,169.925,148.647,176.058,188.945,177.137,78.415,6.64,0.71,国家统计局,2024-05-11,final
2024-04-01,2024,4,region,CN-R-NW,西北,CN,中国,154.446,159.605,144.246,163.83,177.576,164.897,78.081,6.958,-0.009,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-BJ,北京,CN-R-NC,华北,168.581,174.953,150.083,180.219,196.867,179.01,77.952,9.385,0.387,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-TJ,天津,CN-R-NC,华北,164.051,162.877,156.282,171.329,180.436,178.917,76.367,7.106,0.602,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-HE,河北,CN-R-NC,华北,154.892,159.932,150.026,161.916,176.874,161.207,75.078,7.851,1.109,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-SX,山西,CN-R-NC,华北,166.528,167.502,153.915,168.254,181.567,184.681,76.267,7.634,0.707,国家统计局,2024-05-11,final
2024-04-01,2024,4,province,CN-NM,内蒙古,CN-R-NC,华北,165.849,167.44,148.873,179.164,191.733,176.03,77.653,6.21,0.962,国家统计局,2024-05-11,final
