ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,labor_force_10k,employed_10k,unemployed_10k,unemployment_rate_pct,youth_unemp_rate_pct,participation_rate_pct,avg_monthly_wage_cny,new_urban_jobs_10k,source_org,release_date,data_status
2025-03-01,2025,3,province,CN-SD,山东,CN-R-EC,华东,8123.03,7737.74,385.29,4.743,10.921,65.649,13364.14,12.19,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-HA,河南,CN-R-CC,华中,4219.36,4001.04,218.32,5.174,12.844,67.521,13525.86,7.71,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-HB,湖北,CN-R-CC,华中,4034.92,3833.45,201.47,4.993,12.228,67.84,10657.55,6.4,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-HN,湖南,CN-R-CC,华中,3459.52,3301.33,158.19,4.573,11.54,65.733,9542.09,6.01,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-GD,广东,CN-R-SC,华南,9442.65,9049.73,392.92,4.161,13.84,67.644,10320.66,16.17,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-GX,广西,CN-R-SC,华南,1836.97,1743.81,93.16,5.071,12.885,65.635,13537.46,3.16,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-HI,海南,CN-R-SC,华南,547.57,521.71,25.86,4.723,10.783,67.364,14144.23,1.0,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-CQ,重庆,CN-R-SW,西南,2088.99,1983.75,105.24,5.038,13.681,66.276,9730.21,3.22,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-SC,四川,CN-R-SW,西南,4395.19,4164.46,230.73,5.25,11.204,67.511,13392.0,6.89,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-GZ,贵州,CN-R-SW,西南,1766.02,1676.65,89.36,5.06,12.424,65.988,9707.89,2.62,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-YN,云南,CN-R-SW,西南,1865.93,1773.86,92.06,4.934,10.785,66.507,12085.68,3.41,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-XZ,西藏,CN-R-SW,西南,207.5,198.41,9.09,4.38,13.551,66.996,13472.22,0.39,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-SN,陕西,CN-R-NW,西北,2488.55,2368.4,120.15,4.828,13.28,66.213,13174.87,4.65,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-GS,甘肃,CN-R-NW,西北,743.08,706.44,36.64,4.931,12.738,66.287,12572.63,1.3,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-QH,青海,CN-R-NW,西北,353.39,336.62,16.77,4.745,13.795,66.503,10037.67,0.68,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-NX,宁夏,CN-R-NW,西北,474.01,450.51,23.5,4.957,13.396,65.719,12258.37,0.72,国家统计局,2025-04-10,final
2025-03-01,2025,3,province,CN-XJ,新疆,CN-R-NW,西北,1187.67,1130.11,57.55,4.846,11.953,66.95,12237.63,2.23,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-GZ-GZ,广州,CN-GD,广东,1660.05,1586.1,73.95,4.455,11.339,67.991,9208.95,2.93,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-GD-SZ,深圳,CN-GD,广东,2074.39,1979.99,94.4,4.551,13.185,67.359,14270.46,3.57,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1255.73,1192.32,63.41,5.05,11.705,66.81,11608.02,2.02,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-JS-NJ,南京,CN-JS,江苏,1357.36,1296.28,61.08,4.5,13.148,67.972,9771.83,2.02,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-HB-WH,武汉,CN-HB,湖北,970.21,927.67,42.55,4.385,11.538,67.269,9148.66,1.81,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-SC-CD,成都,CN-SC,四川,1050.51,1002.67,47.84,4.554,13.434,67.571,13862.2,1.88,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-SN-XA,西安,CN-SN,陕西,570.59,542.76,27.83,4.877,13.621,66.271,9083.66,1.1,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-JS-SZ,苏州,CN-JS,江苏,1882.08,1796.06,86.02,4.57,13.359,65.848,14145.1,3.5,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-SD-QD,青岛,CN-SD,山东,1258.01,1193.84,64.17,5.101,13.862,65.703,12054.91,2.03,国家统计局,2025-04-10,final
2025-03-01,2025,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,853.91,815.54,38.37,4.493,13.49,65.921,12668.08,1.24,国家统计局,2025-04-10,final
2025-04-01,2025,4,national,CN,中国,,,88520.93,84178.81,4342.12,4.905,13.79,67.856,9473.58,150,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-NC,华北,CN,中国,10877.94,10309.75,568.19,5.223,10.937,67.519,13047.57,19.07,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-NE,东北,CN,中国,4239.54,4009.65,229.89,5.422,13.27,66.835,9374.35,7.52,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-EC,华东,CN,中国,34588.03,32977.23,1610.8,4.657,13.058,67.336,13911.91,50.11,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-CC,华中,CN,中国,11398.93,10883.86,515.07,4.519,12.903,66.633,11385.19,19.55,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-SC,华南,CN,中国,11650.8,11048.31,602.49,5.171,11.787,66.772,13333.88,21.41,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-SW,西南,CN,中国,10027.77,9478.21,549.56,5.48,13.869,66.148,9564.84,16.94,国家统计局,2025-05-11,final
2025-04-01,2025,4,region,CN-R-NW,西北,CN,中国,5188.76,4950.31,238.45,4.595,11.939,66.184,11898.38,9.83,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-BJ,北京,CN-R-NC,华北,3227.41,3087.49,139.93,4.336,14.105,66.332,12709.01,5.79,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-TJ,天津,CN-R-NC,华北,1234.28,1170.23,64.05,5.189,13.637,67.742,13234.81,1.92,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HE,河北,CN-R-NC,华北,3115.55,2940.58,174.98,5.616,10.433,66.892,13763.98,5.01,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-SX,山西,CN-R-NC,华北,1818.41,1717.57,100.84,5.546,12.117,66.183,14424.07,3.51,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-NM,内蒙古,CN-R-NC,华北,1260.57,1189.93,70.63,5.603,13.655,66.35,14449.18,2.06,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-LN,辽宁,CN-R-NE,东北,2122.76,2007.51,115.25,5.429,12.467,67.401,14326.59,3.8,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-JL,吉林,CN-R-NE,东北,848.59,805.32,43.27,5.099,13.484,67.033,12776.88,1.42,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HL,黑龙江,CN-R-NE,东北,1151.82,1097.12,54.7,4.749,11.544,67.265,10591.24,2.18,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-SH,上海,CN-R-EC,华东,3258.7,3075.7,182.99,5.616,11.62,66.124,9652.63,6.34,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-JS,江苏,CN-R-EC,华东,8961.89,8500.77,461.12,5.145,11.174,67.712,12209.98,14.3,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-ZJ,浙江,CN-R-EC,华东,5866.99,5584.4,282.59,4.817,13.006,66.586,10812.33,9.55,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-AH,安徽,CN-R-EC,华东,3221.2,3052.46,168.74,5.238,12.868,66.005,10107.16,5.94,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-FJ,福建,CN-R-EC,华东,3546.27,3357.93,188.35,5.311,13.037,66.877,12266.46,5.89,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-JX,江西,CN-R-EC,华东,2180.09,2075.29,104.8,4.807,10.721,67.304,10551.47,3.63,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-SD,山东,CN-R-EC,华东,7885.81,7530.37,355.44,4.507,11.941,66.412,13349.24,13.74,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HA,河南,CN-R-CC,华中,4196.97,4017.34,179.63,4.28,12.718,66.51,13510.78,7.26,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HB,湖北,CN-R-CC,华中,3928.54,3717.26,211.28,5.378,13.198,67.789,10645.66,6.68,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HN,湖南,CN-R-CC,华中,3368.83,3181.56,187.27,5.559,11.623,67.151,9531.45,6.09,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-GD,广东,CN-R-SC,华南,9017.71,8615.01,402.7,4.466,11.186,66.153,10309.15,13.89,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-GX,广西,CN-R-SC,华南,1800.75,1709.99,90.76,5.04,10.653,66.493,13522.37,3.19,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-HI,海南,CN-R-SC,华南,561.48,529.96,31.52,5.613,10.559,68.197,14128.47,0.88,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-CQ,重庆,CN-R-SW,西南,2106.89,1997.23,109.66,5.205,12.822,67.317,9719.36,3.04,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-SC,四川,CN-R-SW,西南,4427.31,4209.3,218.01,4.924,14.307,67.415,13377.07,7.45,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-GZ,贵州,CN-R-SW,西南,1735.69,1643.26,92.43,5.325,12.967,67.202,9697.06,2.84,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-YN,云南,CN-R-SW,西南,1909.92,1824.9,85.01,4.451,11.605,66.148,12072.21,3.24,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-XZ,西藏,CN-R-SW,西南,208.6,197.98,10.62,5.09,11.9,67.31,13457.2,0.4,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-SN,陕西,CN-R-NW,西北,2415.15,2313.1,102.05,4.226,11.926,67.633,13160.18,3.65,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-GS,甘肃,CN-R-NW,西北,757.23,721.92,35.32,4.664,13.255,66.156,12558.61,1.41,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-QH,青海,CN-R-NW,西北,348.35,333.28,15.07,4.325,12.226,66.914,10026.47,0.56,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-NX,宁夏,CN-R-NW,西北,479.97,458.97,21.0,4.376,12.258,67.668,12244.71,0.88,国家统计局,2025-05-11,final
2025-04-01,2025,4,province,CN-XJ,新疆,CN-R-NW,西北,1170.0,1117.08,52.93,4.524,13.232,67.124,12223.99,1.99,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-GZ-GZ,广州,CN-GD,广东,1642.24,1555.28,86.97,5.296,10.968,66.432,9198.68,2.86,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-GD-SZ,深圳,CN-GD,广东,2027.55,1928.6,98.95,4.88,10.392,68.139,14254.55,2.96,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1243.57,1180.12,63.45,5.102,11.369,66.52,11595.07,2.19,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-JS-NJ,南京,CN-JS,江苏,1350.58,1280.95,69.62,5.155,14.121,66.518,9760.93,2.47,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-HB-WH,武汉,CN-HB,湖北,958.22,908.79,49.42,5.158,13.071,67.126,9138.46,1.64,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-SC-CD,成都,CN-SC,四川,1051.69,1000.06,51.62,4.909,11.595,67.393,13846.74,1.96,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-SN-XA,西安,CN-SN,陕西,553.32,528.31,25.01,4.519,12.242,67.075,9073.53,0.98,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-JS-SZ,苏州,CN-JS,江苏,1988.44,1877.7,110.74,5.569,11.004,66.67,14129.33,3.13,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-SD-QD,青岛,CN-SD,山东,1276.57,1215.5,61.06,4.783,13.572,65.864,12041.47,2.37,国家统计局,2025-05-11,final
2025-04-01,2025,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,858.64,813.31,45.33,5.279,12.1,66.537,12653.96,1.52,国家统计局,2025-05-11,final
2025-05-01,2025,5,national,CN,中国,,,88477.98,84011.61,4466.37,5.048,11.278,66.184,9444.69,150,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-NC,华北,CN,中国,10564.72,10026.85,537.88,5.091,13.067,66.452,13007.78,15.27,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-NE,东北,CN,中国,4111.56,3914.3,197.26,4.798,13.804,67.198,9345.77,7.99,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-EC,华东,CN,中国,34647.15,32786.96,1860.19,5.369,12.754,67.985,13869.49,60.54,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-CC,华中,CN,中国,11590.27,10948.61,641.67,5.536,10.901,67.199,11350.48,20.42,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-SC,华南,CN,中国,11925.53,11339.62,585.9,4.913,10.832,67.831,13293.22,19.92,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-SW,西南,CN,中国,10171.33,9641.97,529.35,5.204,10.386,66.479,9535.68,17.9,国家统计局,2025-06-10,final
2025-05-01,2025,5,region,CN-R-NW,西北,CN,中国,5248.66,5010.07,238.6,4.546,10.32,67.627,11862.1,10.0,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-BJ,北京,CN-R-NC,华北,3114.3,2961.96,152.35,4.892,14.073,66.45,12670.26,4.63,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-TJ,天津,CN-R-NC,华北,1203.87,1151.33,52.54,4.365,13.585,67.539,13194.45,1.93,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HE,河北,CN-R-NC,华北,3200.84,3057.0,143.84,4.494,13.762,67.772,13722.01,5.9,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-SX,山西,CN-R-NC,华北,1781.77,1687.97,93.8,5.264,12.801,67.561,14380.08,2.98,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-NM,内蒙古,CN-R-NC,华北,1271.53,1205.57,65.95,5.187,13.448,66.469,14405.12,2.23,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-LN,辽宁,CN-R-NE,东北,2118.75,2014.83,103.92,4.905,13.308,66.144,14282.9,3.64,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-JL,吉林,CN-R-NE,东北,844.54,806.43,38.12,4.513,11.667,67.627,12737.92,1.53,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HL,黑龙江,CN-R-NE,东北,1148.82,1093.49,55.33,4.816,11.88,66.814,10558.94,1.9,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-SH,上海,CN-R-EC,华东,3277.66,3126.47,151.18,4.613,13.426,67.736,9623.2,6.19,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-JS,江苏,CN-R-EC,华东,8811.72,8397.33,414.38,4.703,14.096,67.569,12172.75,15.63,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-ZJ,浙江,CN-R-EC,华东,5991.93,5661.33,330.6,5.517,11.46,67.693,10779.36,11.18,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-AH,安徽,CN-R-EC,华东,3205.44,3037.05,168.39,5.253,10.36,67.68,10076.34,5.14,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-FJ,福建,CN-R-EC,华东,3481.44,3285.78,195.66,5.62,13.02,66.955,12229.05,5.53,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-JX,江西,CN-R-EC,华东,2216.03,2109.17,106.85,4.822,11.384,66.37,10519.3,4.1,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-SD,山东,CN-R-EC,华东,8126.99,7742.02,384.97,4.737,11.883,66.944,13308.53,14.6,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HA,河南,CN-R-CC,华中,4228.69,4008.84,219.85,5.199,13.508,66.666,13469.58,7.03,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HB,湖北,CN-R-CC,华中,3943.11,3764.24,178.87,4.536,12.423,66.485,10613.2,5.73,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HN,湖南,CN-R-CC,华中,3364.75,3194.1,170.65,5.072,12.26,67.26,9502.39,5.37,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-GD,广东,CN-R-SC,华南,9116.86,8613.04,503.83,5.526,13.446,65.94,10277.71,13.91,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-GX,广西,CN-R-SC,华南,1851.79,1769.09,82.7,4.466,14.203,66.672,13481.13,2.95,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-HI,海南,CN-R-SC,华南,551.25,525.53,25.71,4.665,12.355,66.544,14085.38,0.82,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-CQ,重庆,CN-R-SW,西南,2075.24,1977.62,97.62,4.704,13.233,67.597,9689.72,3.09,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-SC,四川,CN-R-SW,西南,4588.56,4360.37,228.19,4.973,12.113,67.856,13336.28,7.41,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-GZ,贵州,CN-R-SW,西南,1711.94,1615.82,96.11,5.614,13.612,67.239,9667.49,2.93,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-YN,云南,CN-R-SW,西南,1804.79,1702.95,101.84,5.643,10.768,66.957,12035.39,2.69,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-XZ,西藏,CN-R-SW,西南,208.19,199.24,8.94,4.296,12.488,66.837,13416.16,0.37,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-SN,陕西,CN-R-NW,西北,2409.35,2277.4,131.95,5.476,10.693,66.004,13120.05,4.27,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-GS,甘肃,CN-R-NW,西北,736.37,702.12,34.25,4.651,13.429,66.039,12520.32,1.26,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-QH,青海,CN-R-NW,西北,336.4,320.37,16.03,4.766,13.464,66.797,9995.9,0.58,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-NX,宁夏,CN-R-NW,西北,483.96,460.73,23.23,4.799,14.278,67.271,12207.37,0.87,国家统计局,2025-06-10,final
2025-05-01,2025,5,province,CN-XJ,新疆,CN-R-NW,西北,1167.69,1105.43,62.26,5.332,14.245,67.983,12186.71,2.18,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-GZ-GZ,广州,CN-GD,广东,1712.46,1638.79,73.67,4.302,13.726,67.133,9170.63,2.65,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-GD-SZ,深圳,CN-GD,广东,2010.69,1922.26,88.43,4.398,11.358,65.797,14211.08,3.37,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1225.82,1163.8,62.02,5.06,12.291,67.535,11559.72,2.33,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-JS-NJ,南京,CN-JS,江苏,1283.14,1217.06,66.08,5.15,11.628,66.717,9731.17,2.25,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-HB-WH,武汉,CN-HB,湖北,932.28,886.55,45.73,4.905,11.568,66.565,9110.59,1.37,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-SC-CD,成都,CN-SC,四川,1069.91,1021.39,48.52,4.535,10.897,65.835,13804.52,1.97,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-SN-XA,西安,CN-SN,陕西,561.37,536.44,24.94,4.442,11.797,65.795,9045.86,0.86,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-JS-SZ,苏州,CN-JS,江苏,1900.62,1812.01,88.61,4.662,11.783,66.061,14086.24,3.01,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-SD-QD,青岛,CN-SD,山东,1245.53,1181.9,63.63,5.109,12.569,67.794,12004.75,2.33,国家统计局,2025-06-10,final
2025-05-01,2025,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,837.56,791.22,46.34,5.533,12.796,67.098,12615.37,1.24,国家统计局,2025-06-10,final
2025-06-01,2025,6,national,CN,中国,,,88452.74,84145.97,4306.77,4.869,11.783,67.087,9405.23,150,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NC,华北,CN,中国,10554.59,9990.75,563.84,5.342,12.618,66.121,12953.43,19.73,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NE,东北,CN,中国,4100.76,3918.02,182.74,4.456,13.655,66.372,9306.72,6.39,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-EC,华东,CN,中国,35789.14,34195.31,1593.83,4.453,13.644,65.859,13811.53,59.82,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-CC,华中,CN,中国,11806.61,11292.4,514.22,4.355,13.157,67.135,11303.05,17.3,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-SC,华南,CN,中国,11826.03,11181.72,644.32,5.448,11.964,67.689,13237.67,19.38,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-SW,西南,CN,中国,10535.01,9988.88,546.14,5.184,13.86,68.055,9495.83,15.73,国家统计局,2025-07-11,final
2025-06-01,2025,6,region,CN-R-NW,西北,CN,中国,5354.67,5086.17,268.49,5.014,14.373,67.754,11812.53,9.25,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-BJ,北京,CN-R-NC,华北,3159.97,2986.3,173.67,5.496,14.129,66.622,12617.32,4.75,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-TJ,天津,CN-R-NC,华北,1271.07,1201.67,69.4,5.46,13.901,67.42,13139.32,2.4,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HE,河北,CN-R-NC,华北,3176.85,3040.87,135.98,4.28,13.459,67.597,13664.68,5.03,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-SX,山西,CN-R-NC,华北,1829.38,1744.13,85.24,4.66,15.477,66.999,14320.0,3.21,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-NM,内蒙古,CN-R-NC,华北,1199.83,1144.05,55.78,4.649,14.568,68.111,14344.93,2.12,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-LN,辽宁,CN-R-NE,东北,2167.61,2060.05,107.56,4.962,14.283,67.55,14223.22,3.92,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-JL,吉林,CN-R-NE,东北,819.2,774.59,44.62,5.446,13.711,66.222,12684.69,1.53,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HL,黑龙江,CN-R-NE,东北,1201.42,1141.25,60.18,5.009,15.515,67.295,10514.83,1.8,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-SH,上海,CN-R-EC,华东,3229.57,3066.96,162.61,5.035,13.551,67.171,9582.99,5.54,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-JS,江苏,CN-R-EC,华东,8620.65,8230.19,390.45,4.529,12.023,67.734,12121.89,14.09,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-ZJ,浙江,CN-R-EC,华东,6078.94,5799.25,279.68,4.601,15.72,66.883,10734.32,9.55,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-AH,安徽,CN-R-EC,华东,3307.97,3167.87,140.1,4.235,15.45,67.076,10034.24,6.13,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-FJ,福建,CN-R-EC,华东,3512.94,3344.41,168.53,4.798,15.521,67.875,12177.96,6.37,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-JX,江西,CN-R-EC,华东,2154.86,2045.36,109.5,5.082,13.495,66.894,10475.35,3.45,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-SD,山东,CN-R-EC,华东,7973.9,7564.55,409.35,5.134,13.443,67.429,13252.93,12.4,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HA,河南,CN-R-CC,华中,4254.65,4055.87,198.77,4.672,14.971,67.251,13413.3,7.78,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HB,湖北,CN-R-CC,华中,4036.44,3844.97,191.47,4.744,12.789,67.131,10568.86,5.88,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HN,湖南,CN-R-CC,华中,3482.19,3296.67,185.52,5.328,15.393,68.141,9462.69,5.33,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-GD,广东,CN-R-SC,华南,9051.44,8570.72,480.72,5.311,11.934,66.877,10234.77,16.92,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-GX,广西,CN-R-SC,华南,1836.25,1756.26,79.99,4.356,12.151,67.111,13424.81,3.5,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-HI,海南,CN-R-SC,华南,563.93,537.25,26.69,4.733,15.619,67.427,14026.53,0.86,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-CQ,重庆,CN-R-SW,西南,2095.18,1994.82,100.37,4.79,15.022,66.744,9649.23,3.1,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-SC,四川,CN-R-SW,西南,4420.79,4184.23,236.56,5.351,14.059,68.028,13280.55,8.08,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-GZ,贵州,CN-R-SW,西南,1738.55,1662.66,75.89,4.365,13.255,66.925,9627.1,3.13,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-YN,云南,CN-R-SW,西南,1881.59,1797.61,83.98,4.463,13.065,67.807,11985.11,2.83,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-XZ,西藏,CN-R-SW,西南,207.61,198.47,9.14,4.4,14.06,66.186,13360.11,0.31,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-SN,陕西,CN-R-NW,西北,2498.99,2374.75,124.24,4.972,11.945,66.085,13065.23,4.29,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-GS,甘肃,CN-R-NW,西北,743.42,701.68,41.74,5.614,12.594,67.642,12468.01,1.23,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-QH,青海,CN-R-NW,西北,350.22,333.2,17.02,4.861,12.87,67.72,9954.13,0.59,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-NX,宁夏,CN-R-NW,西北,478.54,453.36,25.18,5.262,12.545,65.905,12156.36,0.93,国家统计局,2025-07-11,final
2025-06-01,2025,6,province,CN-XJ,新疆,CN-R-NW,西北,1181.3,1125.26,56.04,4.744,13.312,67.353,12135.79,2.1,国家统计局,2025-07-11,final
