ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,overall_cpi_idx,food_cpi_idx,energy_cpi_idx,core_cpi_idx,services_cpi_idx,yoy_change_pct,mom_change_pct,base_period,source_org,release_date,data_status
2024-10-01,2024,10,region,CN-R-CC,华中,CN,中国,116.722,114.688,115.068,115.97,117.496,1.433,-0.545,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,region,CN-R-SC,华南,CN,中国,117.37,117.884,119.866,117.092,117.581,1.951,0.028,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,region,CN-R-SW,西南,CN,中国,118.297,118.464,117.664,117.431,118.245,1.843,-0.585,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,region,CN-R-NW,西北,CN,中国,116.923,118.65,117.084,116.95,117.134,1.029,-0.278,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-BJ,北京,CN-R-NC,华北,118.057,117.81,119.364,117.751,118.386,1.445,0.011,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-TJ,天津,CN-R-NC,华北,117.664,117.722,115.048,117.219,118.6,1.274,-0.284,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HE,河北,CN-R-NC,华北,118.263,118.15,117.0,117.81,119.084,0.636,-0.521,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-SX,山西,CN-R-NC,华北,116.529,115.136,113.685,116.17,117.829,1.285,-0.642,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-NM,内蒙古,CN-R-NC,华北,118.348,117.17,121.219,117.278,119.72,2.046,-0.394,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-LN,辽宁,CN-R-NE,东北,116.73,115.122,116.352,116.742,118.039,0.821,-0.473,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-JL,吉林,CN-R-NE,东北,117.039,117.937,116.441,116.53,118.112,1.444,-0.329,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HL,黑龙江,CN-R-NE,东北,116.511,116.475,119.495,115.959,117.532,1.257,-0.643,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-SH,上海,CN-R-EC,华东,117.644,119.283,116.529,117.497,118.866,0.787,-0.18,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-JS,江苏,CN-R-EC,华东,116.709,117.898,114.14,116.491,116.96,0.913,-0.631,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-ZJ,浙江,CN-R-EC,华东,118.977,119.455,116.38,119.034,119.372,1.684,-0.628,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-AH,安徽,CN-R-EC,华东,117.579,118.235,115.728,117.486,117.698,2.03,-0.082,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-FJ,福建,CN-R-EC,华东,118.418,118.969,120.798,117.884,119.9,0.568,-0.328,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-JX,江西,CN-R-EC,华东,117.597,116.231,117.521,117.106,118.16,1.713,-0.137,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-SD,山东,CN-R-EC,华东,117.397,116.224,118.942,117.1,118.792,1.013,-0.379,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HA,河南,CN-R-CC,华中,117.982,119.896,115.185,117.058,118.771,1.697,0.114,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HB,湖北,CN-R-CC,华中,117.047,118.053,117.637,116.62,117.452,1.934,-0.376,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HN,湖南,CN-R-CC,华中,116.214,116.516,117.093,116.29,117.452,1.918,-0.078,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-GD,广东,CN-R-SC,华南,117.972,118.848,117.043,117.318,118.548,1.092,-0.59,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-GX,广西,CN-R-SC,华南,116.911,117.62,119.807,116.024,117.738,1.545,-0.392,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-HI,海南,CN-R-SC,华南,116.766,114.953,118.132,116.623,116.944,2.222,-0.325,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-CQ,重庆,CN-R-SW,西南,116.415,114.549,117.951,116.222,117.529,1.839,-0.503,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-SC,四川,CN-R-SW,西南,116.907,118.784,115.898,115.855,117.495,1.641,-0.206,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-GZ,贵州,CN-R-SW,西南,116.377,115.919,117.248,115.892,117.173,0.813,-0.478,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-YN,云南,CN-R-SW,西南,118.538,116.752,118.812,117.796,119.615,2.034,-0.126,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-XZ,西藏,CN-R-SW,西南,117.78,115.903,114.809,116.895,118.716,1.062,-0.231,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-SN,陕西,CN-R-NW,西北,118.41,116.886,117.362,118.285,119.744,1.294,0.134,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-GS,甘肃,CN-R-NW,西北,117.714,116.953,115.535,117.075,118.313,2.077,-0.513,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-QH,青海,CN-R-NW,西北,118.362,116.731,118.213,117.265,119.212,1.058,-0.172,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-NX,宁夏,CN-R-NW,西北,117.643,117.081,116.007,116.806,118.107,2.265,-0.552,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,province,CN-XJ,新疆,CN-R-NW,西北,116.816,117.168,119.978,116.508,116.953,1.05,0.056,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-GZ-GZ,广州,CN-GD,广东,118.521,116.407,118.401,117.831,118.543,1.511,0.078,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-GD-SZ,深圳,CN-GD,广东,117.437,119.221,116.698,117.516,118.09,1.463,-0.221,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,117.471,118.244,118.289,116.535,118.034,1.12,-0.003,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-JS-NJ,南京,CN-JS,江苏,116.464,114.687,115.74,115.749,117.404,1.024,-0.426,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-HB-WH,武汉,CN-HB,湖北,117.498,116.907,117.269,117.578,118.974,1.924,-0.252,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-SC-CD,成都,CN-SC,四川,118.325,118.621,117.521,118.094,119.109,2.155,-0.189,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-SN-XA,西安,CN-SN,陕西,117.363,115.221,120.137,116.381,118.817,1.606,-0.255,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-JS-SZ,苏州,CN-JS,江苏,117.968,118.671,115.911,117.669,118.221,1.384,-0.232,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-SD-QD,青岛,CN-SD,山东,117.529,116.179,114.408,116.762,117.722,2.177,-0.197,2016-01=100,国家统计局,2024-11-10,final
2024-10-01,2024,10,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,118.487,116.99,117.571,118.564,118.872,0.805,-0.463,2016-01=100,国家统计局,2024-11-10,final
2024-11-01,2024,11,national,CN,中国,,,117.917,119.488,116.313,117.258,117.891,1.648,-0.177,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-NC,华北,CN,中国,116.689,116.96,116.608,115.7,117.091,2.134,-0.47,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-NE,东北,CN,中国,116.77,118.026,116.489,116.807,117.725,1.407,-0.476,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-EC,华东,CN,中国,117.454,118.899,119.515,117.051,118.785,1.906,0.16,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-CC,华中,CN,中国,117.027,115.796,116.707,116.963,118.446,1.519,-0.269,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-SC,华南,CN,中国,117.27,116.535,120.21,117.305,117.36,2.469,-0.433,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-SW,西南,CN,中国,119.027,117.68,117.319,119.05,119.637,2.181,-0.232,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,region,CN-R-NW,西北,CN,中国,117.078,118.462,114.119,116.685,118.339,0.981,-0.239,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-BJ,北京,CN-R-NC,华北,118.455,118.701,118.965,118.379,118.613,2.408,-0.345,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-TJ,天津,CN-R-NC,华北,118.488,118.628,119.226,118.202,119.315,1.448,0.215,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HE,河北,CN-R-NC,华北,118.525,118.16,117.98,118.46,118.479,1.104,0.073,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-SX,山西,CN-R-NC,华北,116.534,117.683,114.832,115.592,116.62,1.597,-0.026,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-NM,内蒙古,CN-R-NC,华北,118.322,117.929,119.394,117.331,119.218,2.368,0.221,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-LN,辽宁,CN-R-NE,东北,117.089,118.098,118.449,116.398,117.107,0.837,-0.094,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-JL,吉林,CN-R-NE,东北,117.048,118.069,118.629,116.997,117.387,1.065,-0.505,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HL,黑龙江,CN-R-NE,东北,117.224,116.725,118.695,116.651,118.14,1.925,-0.497,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-SH,上海,CN-R-EC,华东,118.4,119.037,121.073,118.377,119.544,1.321,-0.041,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-JS,江苏,CN-R-EC,华东,117.489,116.259,117.04,116.877,118.186,2.16,-0.097,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-ZJ,浙江,CN-R-EC,华东,119.021,117.044,120.354,118.022,120.251,1.554,-0.485,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-AH,安徽,CN-R-EC,华东,118.077,117.85,118.173,117.647,119.562,1.677,-0.241,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-FJ,福建,CN-R-EC,华东,118.702,117.605,117.895,118.151,119.179,0.935,-0.409,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-JX,江西,CN-R-EC,华东,117.674,119.631,116.59,117.405,118.055,1.434,-0.402,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-SD,山东,CN-R-EC,华东,117.673,116.056,115.426,117.469,118.689,1.439,-0.528,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HA,河南,CN-R-CC,华中,118.076,118.296,119.745,117.398,119.498,1.032,-0.517,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HB,湖北,CN-R-CC,华中,117.349,117.107,115.223,117.086,117.522,0.795,-0.107,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HN,湖南,CN-R-CC,华中,117.144,115.069,116.192,116.521,118.223,1.383,-0.456,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-GD,广东,CN-R-SC,华南,118.151,119.159,119.621,117.942,119.647,2.4,-0.151,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-GX,广西,CN-R-SC,华南,117.316,115.89,115.536,116.518,118.342,1.658,0.046,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-HI,海南,CN-R-SC,华南,116.689,117.622,119.039,115.918,117.37,2.447,0.112,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-CQ,重庆,CN-R-SW,西南,117.299,115.183,115.851,117.257,118.121,2.403,-0.262,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-SC,四川,CN-R-SW,西南,117.059,116.856,113.975,116.911,118.429,1.206,-0.362,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-GZ,贵州,CN-R-SW,西南,117.05,117.61,118.843,116.363,117.461,0.811,-0.334,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-YN,云南,CN-R-SW,西南,118.189,119.343,116.376,117.304,119.444,1.318,-0.404,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-XZ,西藏,CN-R-SW,西南,117.645,117.474,115.239,116.607,117.565,1.654,-0.371,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-SN,陕西,CN-R-NW,西北,118.61,117.755,119.964,118.298,120.019,1.294,-0.028,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-GS,甘肃,CN-R-NW,西北,118.6,120.332,120.728,118.003,119.698,1.725,-0.137,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-QH,青海,CN-R-NW,西北,118.831,118.511,117.312,118.025,119.124,0.757,-0.556,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-NX,宁夏,CN-R-NW,西北,117.539,118.132,118.821,117.567,117.912,2.356,0.125,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,province,CN-XJ,新疆,CN-R-NW,西北,117.786,118.458,120.691,117.45,117.788,0.769,-0.436,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-GZ-GZ,广州,CN-GD,广东,119.185,119.232,120.847,118.795,120.4,2.073,-0.269,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-GD-SZ,深圳,CN-GD,广东,117.911,118.091,114.936,116.962,118.187,1.003,-0.027,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,117.697,119.373,120.308,116.917,118.576,2.481,-0.306,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-JS-NJ,南京,CN-JS,江苏,117.287,116.307,117.594,117.156,117.488,2.118,0.102,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-HB-WH,武汉,CN-HB,湖北,118.065,116.697,115.783,117.258,118.421,2.033,-0.361,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-SC-CD,成都,CN-SC,四川,118.647,119.998,118.29,118.504,119.639,1.353,-0.406,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-SN-XA,西安,CN-SN,陕西,117.504,116.416,116.153,116.88,118.678,1.318,-0.518,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-JS-SZ,苏州,CN-JS,江苏,118.534,117.576,118.559,118.594,120.001,1.32,-0.367,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-SD-QD,青岛,CN-SD,山东,117.959,117.164,116.764,117.308,119.182,1.319,-0.266,2016-01=100,国家统计局,2024-12-11,final
2024-11-01,2024,11,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,119.085,118.778,116.992,118.597,119.757,0.824,-0.436,2016-01=100,国家统计局,2024-12-11,final
2024-12-01,2024,12,national,CN,中国,,,118.06,120.095,120.749,117.452,118.853,1.732,0.192,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-NC,华北,CN,中国,117.485,118.64,118.421,117.576,118.238,2.006,-0.203,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-NE,东北,CN,中国,117.09,117.692,114.093,117.096,117.62,1.925,0.306,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-EC,华东,CN,中国,118.261,120.103,115.226,117.853,119.427,2.577,0.489,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-CC,华中,CN,中国,117.425,116.199,114.31,117.349,117.762,2.485,0.326,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-SC,华南,CN,中国,118.126,116.14,117.133,117.474,118.409,1.204,0.262,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-SW,西南,CN,中国,119.338,120.34,118.176,118.914,120.073,1.584,-0.064,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,region,CN-R-NW,西北,CN,中国,117.178,116.593,116.603,117.029,117.791,1.616,0.017,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-BJ,北京,CN-R-NC,华北,118.896,116.714,118.492,117.811,120.134,1.4,-0.144,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-TJ,天津,CN-R-NC,华北,118.553,116.573,120.218,117.69,118.484,0.935,0.436,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HE,河北,CN-R-NC,华北,119.073,118.211,120.139,119.018,119.925,1.74,-0.14,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-SX,山西,CN-R-NC,华北,117.087,116.65,114.093,116.284,118.097,1.091,0.119,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-NM,内蒙古,CN-R-NC,华北,118.51,118.101,119.095,118.016,119.969,2.229,0.319,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-LN,辽宁,CN-R-NE,东北,116.885,114.734,113.689,116.403,117.809,1.69,0.392,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-JL,吉林,CN-R-NE,东北,117.784,117.219,120.796,116.718,118.654,2.095,0.246,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HL,黑龙江,CN-R-NE,东北,117.83,118.4,115.935,117.347,119.234,1.961,0.171,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-SH,上海,CN-R-EC,华东,118.828,120.398,116.075,118.257,119.17,1.596,0.479,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-JS,江苏,CN-R-EC,华东,117.383,117.651,120.173,116.558,118.59,1.031,0.417,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-ZJ,浙江,CN-R-EC,华东,119.336,119.925,117.843,118.88,119.345,2.343,0.277,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-AH,安徽,CN-R-EC,华东,118.736,120.515,119.301,117.713,118.982,0.92,0.038,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-FJ,福建,CN-R-EC,华东,118.818,118.22,120.582,118.611,118.977,2.565,0.515,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-JX,江西,CN-R-EC,华东,118.063,118.338,119.709,117.286,119.182,1.207,0.303,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-SD,山东,CN-R-EC,华东,118.105,119.55,119.215,117.262,119.18,2.22,0.576,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HA,河南,CN-R-CC,华中,118.73,116.777,117.067,117.921,118.975,1.333,0.29,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HB,湖北,CN-R-CC,华中,117.748,118.039,119.174,117.223,118.102,1.775,0.539,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HN,湖南,CN-R-CC,华中,117.399,119.511,120.506,116.547,118.595,2.175,0.453,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-GD,广东,CN-R-SC,华南,118.843,120.937,120.944,117.848,120.29,1.144,-0.07,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-GX,广西,CN-R-SC,华南,117.609,119.333,120.358,117.063,117.814,1.947,0.52,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-HI,海南,CN-R-SC,华南,117.007,117.803,118.328,116.2,118.051,2.067,0.541,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-CQ,重庆,CN-R-SW,西南,117.098,116.947,119.525,116.956,117.947,1.67,0.027,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-SC,四川,CN-R-SW,西南,117.328,117.616,115.886,116.633,117.458,0.833,0.457,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-GZ,贵州,CN-R-SW,西南,116.964,114.965,117.14,116.51,117.97,1.25,-0.043,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-YN,云南,CN-R-SW,西南,118.507,119.581,115.403,118.243,119.503,1.745,-0.007,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-XZ,西藏,CN-R-SW,西南,118.416,118.378,115.694,117.819,119.433,2.098,-0.089,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-SN,陕西,CN-R-NW,西北,119.236,119.198,119.015,118.832,120.244,2.47,0.461,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-GS,甘肃,CN-R-NW,西北,118.234,120.184,116.549,117.516,119.187,2.493,0.435,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-QH,青海,CN-R-NW,西北,118.814,118.892,121.347,117.909,118.927,2.23,0.217,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-NX,宁夏,CN-R-NW,西北,118.021,116.019,120.839,117.586,118.558,0.954,0.312,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,province,CN-XJ,新疆,CN-R-NW,西北,117.364,118.382,119.052,116.869,117.704,2.065,0.002,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-GZ-GZ,广州,CN-GD,广东,118.867,118.866,116.231,118.295,120.176,0.886,-0.061,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-GD-SZ,深圳,CN-GD,广东,118.027,116.594,118.957,117.531,119.332,2.273,0.017,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,118.198,119.507,116.463,117.877,118.949,2.254,-0.112,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-JS-NJ,南京,CN-JS,江苏,117.298,118.232,117.369,116.337,117.681,2.354,-0.189,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-HB-WH,武汉,CN-HB,湖北,118.131,118.522,116.042,117.693,118.392,1.717,0.331,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-SC-CD,成都,CN-SC,四川,118.997,118.211,119.572,118.809,119.903,2.154,0.289,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-SN-XA,西安,CN-SN,陕西,117.507,115.421,119.361,117.061,118.466,2.174,0.51,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-JS-SZ,苏州,CN-JS,江苏,118.776,120.431,121.128,118.789,119.451,2.116,0.245,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-SD-QD,青岛,CN-SD,山东,118.613,118.7,119.581,118.048,119.249,2.195,-0.173,2016-01=100,国家统计局,2025-01-10,final
2024-12-01,2024,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,119.404,119.586,121.776,118.33,120.416,2.086,0.213,2016-01=100,国家统计局,2025-01-10,final
2025-01-01,2025,1,national,CN,中国,,,118.468,116.671,115.972,118.246,118.573,2.118,0.27,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-NC,华北,CN,中国,118.067,118.849,115.159,117.632,118.067,1.278,0.07,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-NE,东北,CN,中国,117.58,115.873,116.699,117.545,117.691,2.301,-0.034,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-EC,华东,CN,中国,118.249,117.633,115.722,118.257,119.274,2.24,0.403,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-CC,华中,CN,中国,118.369,116.448,116.794,118.389,118.586,2.973,0.232,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-SC,华南,CN,中国,118.582,120.478,117.133,118.369,119.859,1.353,0.142,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-SW,西南,CN,中国,119.591,121.176,119.422,119.662,119.512,2.268,0.054,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,region,CN-R-NW,西北,CN,中国,117.539,116.085,117.583,117.247,118.129,2.479,0.434,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-BJ,北京,CN-R-NC,华北,119.319,117.631,119.606,118.656,119.338,1.548,0.123,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-TJ,天津,CN-R-NC,华北,118.82,118.861,117.416,117.721,119.337,1.61,0.493,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-HE,河北,CN-R-NC,华北,119.6,121.068,122.102,119.116,119.846,1.3,0.641,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-SX,山西,CN-R-NC,华北,117.148,116.24,119.674,116.675,118.251,2.659,0.023,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-NM,内蒙古,CN-R-NC,华北,119.284,119.152,116.505,119.193,119.384,1.763,0.145,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-LN,辽宁,CN-R-NE,东北,117.833,119.512,118.482,117.354,118.118,1.558,0.006,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-JL,吉林,CN-R-NE,东北,117.548,118.848,119.284,117.414,117.712,2.79,0.177,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-HL,黑龙江,CN-R-NE,东北,117.601,116.472,114.539,117.074,118.298,1.218,0.265,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-SH,上海,CN-R-EC,华东,118.785,117.038,116.018,117.937,119.233,2.586,-0.051,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-JS,江苏,CN-R-EC,华东,117.618,117.563,119.373,116.777,118.099,2.398,0.234,2016-01=100,国家统计局,2025-02-10,final
2025-01-01,2025,1,province,CN-ZJ,浙江,CN-R-EC,华东,119.405,118.208,116.714,118.35,119.98,2.665,0.292,2016-01=100,国家统计局,2025-02-10,final
